,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
168,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
175,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
387,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
396,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
437,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
444,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
483,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
496,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
589,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
591,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
597,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
602,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
