,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,"['7_249928515_Integrata', '20_249455246_Integrata', '18_249613664_Integrata', None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, '418_249997282_Morgan Stanley', '1157_249997282_Morgan Stanley', '668_249877358_Morgan Stanley', '224_249955211_Morgan Stanley', '260_249955211_Morgan Stanley', '619_249914907_Morgan Stanley', '597_249758836_Morgan Stanley', '122_249758836_Morgan Stanley', '1103_249795372_Morgan Stanley', '887_249836406_Morgan Stanley', '130_249719780_Morgan Stanley']","[1375382403, 658143967, 924595765, 1465120251, 1465120256, 1306416203, 1411582749, 1411582747, 1356856871, 1151128084, 1151128079, 1200034629, 1252953284, 1098549113]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
1,"[None, None, None, None, None, None, None, None, None, '35_2491173605_Integrata', None]","['1093_2491165110_Morgan Stanley', '1148_2491165110_Morgan Stanley', '204_249795372_Morgan Stanley', '358_249795372_Morgan Stanley', '348_249795372_Morgan Stanley', '356_249795372_Morgan Stanley', '891_249795372_Morgan Stanley', '826_2491122359_Morgan Stanley', '954_2491122359_Morgan Stanley', None, '246_2491081033_Morgan Stanley']","[1688497186, 1688497197, 1200033774, 1200033691, 1200033696, 1200033701, 1200033707, 1630793797, 1630793798, 1698879705, 1576380359]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
2,"[None, None, None, '1_2491350789_Integrata', '1_2491346387_Integrata', '2_2491346387_Integrata', None, None, None, None, None, None, None, None, None]","['101_2491356047_Morgan Stanley', '34_2491350789_Morgan Stanley', '144_2491292489_Morgan Stanley', None, None, None, '53_2491357972_Morgan Stanley', '42_2491323885_Morgan Stanley', '52_2491356047_Morgan Stanley', '488_2491367597_Morgan Stanley', '30_2491350789_Morgan Stanley', '41_2491307642_Morgan Stanley', '18_2491363523_Morgan Stanley', '16_2491283930_Morgan Stanley', '99_2491393807_Morgan Stanley']","[1944716855, 1936752147, 1856907051, 1936752144, 1930394826, 1930394827, 1947124066, 1897484810, 1944716956, 1960720077, 1936752181, 1876530326, 1955584901, 1846117633, 1996672940]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
3,"['5_2491465840_Integrata', '2_2491481741_Integrata', '6_2491465840_Integrata', '1_2491481741_Integrata', '3_2491424237_Integrata', None, None, None, None, None, None, None]","[None, None, None, None, None, '284_2491409369_Morgan Stanley', '438_2491452508_Morgan Stanley', '767_2491452508_Morgan Stanley', '454_2491452508_Morgan Stanley', '441_2491452508_Morgan Stanley', '178_2491327378_Morgan Stanley', '294_2491409369_Morgan Stanley']","[2088380350, 2110415914, 2088380351, 2110415913, 2035178173, 2015808610, 2069885448, 2069885454, 2069885501, 2069885495, 1902167012, 2015808652]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
4,"['3_2491437901_Integrata', '2_2491437901_Integrata', '2_2491436016_Integrata', None, None, None, None, None, None, None, None, None, None]","[None, None, None, '281_2491409369_Morgan Stanley', '181_2491327378_Morgan Stanley', '293_2491409369_Morgan Stanley', '775_2491452508_Morgan Stanley', '450_2491452508_Morgan Stanley', '446_2491452508_Morgan Stanley', '774_2491452508_Morgan Stanley', '776_2491452508_Morgan Stanley', '449_2491452508_Morgan Stanley', '765_2491452508_Morgan Stanley']","[2051578431, 2051578430, 2049195939, 2015808586, 1902167013, 2015808641, 2069885456, 2069885444, 2069885438, 2069885486, 2069885492, 2069885474, 2069885480]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
5,"['1_2491445710_Integrata', '1_2491432071_Integrata', None, None, None, None, None, None]","[None, None, '283_2491409369_Morgan Stanley', '768_2491452508_Morgan Stanley', '773_2491452508_Morgan Stanley', '286_2491409369_Morgan Stanley', '452_2491452508_Morgan Stanley', '447_2491452508_Morgan Stanley']","[2061117144, 2044707699, 2015808592, 2069885676, 2069885681, 2015808602, 2069885468, 2069885462]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
6,"['2_2491366127_Integrata', '29_2491367597_Integrata', None, None, None, None]","[None, None, '403_2491409369_Morgan Stanley', '527_2491452508_Morgan Stanley', '294_2491367597_Morgan Stanley', '404_2491409369_Morgan Stanley']","[1958860676, 1960720045, 2015808709, 2069885353, 1960720321, 2015808710]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
7,"['3_2491366127_Integrata', '36_2491367597_Integrata', None, None, None, None, None]","[None, None, '406_2491409369_Morgan Stanley', '407_2491409369_Morgan Stanley', '418_2491409369_Morgan Stanley', '405_2491409369_Morgan Stanley', '289_2491367597_Morgan Stanley']","[1958860678, 1960720044, 2015808700, 2015808727, 2015808728, 2015808726, 1960720322]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
8,"[None, None, '24_2491463822_Integrata', None, None, None]","['242_2491493751_Morgan Stanley', '537_2491367597_Morgan Stanley', None, '811_2491452508_Morgan Stanley', '470_2491452508_Morgan Stanley', '271_2491493751_Morgan Stanley']","[2125839563, 1960720433, 2085795892, 2069885703, 2069885534, 2125839454]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
9,"[None, '3_2491457661_Integrata', '21_2491463822_Integrata', '22_2491463822_Integrata', None, None, None, None, None, None, None, None, None, None, None]","['198_2491284407_Morgan Stanley', None, None, None, '221_2491327378_Morgan Stanley', '237_2491493751_Morgan Stanley', '527_2491493751_Morgan Stanley', '260_2491493751_Morgan Stanley', '588_2491367597_Morgan Stanley', '502_2491452508_Morgan Stanley', '571_2491493751_Morgan Stanley', '258_2491493751_Morgan Stanley', '773_2491409369_Morgan Stanley', '570_2491493751_Morgan Stanley', '790_2491452508_Morgan Stanley']","[1846932125, 2077416097, 2085795883, 2085795886, 1902166869, 2125839541, 2125839547, 2125839552, 1960720425, 2069885182, 2125839586, 2125839573, 2015808936, 2125839579, 2069885668]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Morgan Stanley
