,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,74_2491470413_Barclays,1860527429,OB,UCB,Close,Close,,Barclays,1860527429
1,,67_2491470413_Barclays,1860527434,OB,UCB,Close,Close,,Barclays,1860527434
2,,68_2491470413_Barclays,1860527440,OB,UCB,Close,Close,,Barclays,1860527440
3,,75_2491470413_Barclays,1860527446,OB,UCB,Close,Close,,Barclays,1860527446
4,,70_2491470413_Barclays,1860527449,OB,UCB,Close,Close,,Barclays,1860527449
5,,71_2491470413_Barclays,1860527450,OB,UCB,Close,Close,,Barclays,1860527450
6,,72_2491470413_Barclays,1860527451,OB,UCB,Close,Close,,Barclays,1860527451
7,,73_2491470413_Barclays,1860527452,OB,UCB,Close,Close,,Barclays,1860527452
8,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays,1334014148
9,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138
10,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179
11,"50_2491191305_Integrata,49_2491191305_Integrata","121_2491191305_Barclays,118_2491191305_Barclays","1722559138,1722559127,1722559131,1722559150","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1722559138
12,45_2491154890_Integrata,91_2491160587_Barclays,"1674649961,1682323661","['OB', 'OB']",UMR,UMR,match,match,Barclays,1674649961
13,48_2491154890_Integrata,96_2491160587_Barclays,"1674649970,1682323680","['OB', 'OB']",UMR,UMR,match,match,Barclays,1674649970
14,"45_2491141167_Integrata,53_2491196371_Integrata,53_2491187506_Integrata,52_2491196371_Integrata",87_2491147983_Barclays,"1656571434,1729609774,1717473914,1729609785,1664922824","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1656571434
15,"50_2491196371_Integrata,56_2491196371_Integrata,48_2491198518_Integrata",85_2491198518_Barclays,"1729609762,1729609760,1732102725,1732102746","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1729609762
16,,3_2491290086_Barclays,1854351636,OB,UCB,Close,Close,,Barclays,1854351636
17,,1_2491470413_Barclays,1860527380,OB,UCB,Close,Close,,Barclays,1860527380
18,,3_2491470413_Barclays,1860527382,OB,UCB,Close,Close,,Barclays,1860527382
19,,4_2491470413_Barclays,1860527385,OB,UCB,Close,Close,,Barclays,1860527385
20,,4_2491501674_Barclays,2135469151,OB,UCB,Close,Close,,Barclays,2135469151
