,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
169,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
170,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
205,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
206,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
258,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
259,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
357,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
365,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
506,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
510,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
614,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
618,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
2789,,7_4551470466_CACEIS,1860561366,OB,UCB,Close,Close,
2804,,7_4551513573_CACEIS,1730270,OB,UCB,Close,Close,
