,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
0,71_4551440965_Integrata,,2054922173,CMF,UCB,Close,Close,
1,194_4551440965_Integrata,,2054922187,CMF,UCB,Close,Close,
2,85_4551440965_Integrata,,2054922190,CMF,UCB,Close,Close,
3,187_4551440965_Integrata,,2054922198,CMF,UCB,Close,Close,
4,237_4551440965_Integrata,,2054922206,CMF,UCB,Close,Close,
5,215_4551440965_Integrata,,2054922217,CMF,UCB,Close,Close,
6,220_4551440965_Integrata,,2054922222,CMF,UCB,Close,Close,
7,231_4551440965_Integrata,,2054922226,CMF,UCB,Close,Close,
8,96_4551440965_Integrata,,2054922232,CMF,UCB,Close,Close,
9,227_4551440965_Integrata,,2054922235,CMF,UCB,Close,Close,
10,233_4551440965_Integrata,,2054922240,CMF,UCB,Close,Close,
11,113_4551440965_Integrata,,2054922246,CMF,UCB,Close,Close,
12,230_4551440965_Integrata,,2054922248,CMF,UCB,Close,Close,
14,208_4551440965_Integrata,,2054922267,CMF,UCB,Close,Close,
15,110_4551440965_Integrata,,2054922263,CMF,UCB,Close,Close,
16,203_4551440965_Integrata,,2054922289,CMF,UCB,Close,Close,
18,209_4551440965_Integrata,,2054922295,CMF,UCB,Close,Close,
19,214_4551440965_Integrata,,2054922317,CMF,UCB,Close,Close,
20,224_4551440965_Integrata,,2054922309,CMF,UCB,Close,Close,
21,221_4551440965_Integrata,,2054922325,CMF,UCB,Close,Close,
138,156_4551440965_Integrata,,2054922356,OB,UCB,Close,Close,
356,75_4551440965_Integrata,,2054922178,CMF,UCB,Close,Close,
357,81_4551440965_Integrata,,2054922192,CMF,UCB,Close,Close,
358,89_4551440965_Integrata,,2054922204,CMF,UCB,Close,Close,
359,99_4551440965_Integrata,,2054922215,CMF,UCB,Close,Close,
360,103_4551440965_Integrata,,2054922230,CMF,UCB,Close,Close,
361,115_4551440965_Integrata,,2054922234,CMF,UCB,Close,Close,
367,105_4551440965_Integrata,,2054922236,CMF,UCB,Close,Close,
368,234_4551440965_Integrata,,2054922276,CMF,UCB,Close,Close,
369,195_4551440965_Integrata,,2054922285,CMF,UCB,Close,Close,
370,228_4551440965_Integrata,,2054922318,CMF,UCB,Close,Close,
411,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
999,76_4551440965_Integrata,,2054922176,CMF,UCB,Close,Close,
1000,116_4551440965_Integrata,,2054922189,CMF,UCB,Close,Close,
1001,191_4551440965_Integrata,,2054922193,CMF,UCB,Close,Close,
1002,114_4551440965_Integrata,,2054922199,CMF,UCB,Close,Close,
1003,240_4551440965_Integrata,,2054922203,CMF,UCB,Close,Close,
1004,87_4551440965_Integrata,,2054922207,CMF,UCB,Close,Close,
1005,207_4551440965_Integrata,,2054922210,CMF,UCB,Close,Close,
1006,197_4551440965_Integrata,,2054922218,CMF,UCB,Close,Close,
1007,94_4551440965_Integrata,,2054922223,CMF,UCB,Close,Close,
1008,121_4551440965_Integrata,,2054922227,CMF,UCB,Close,Close,
1009,225_4551440965_Integrata,,2054922239,CMF,UCB,Close,Close,
1010,200_4551440965_Integrata,,2054922243,CMF,UCB,Close,Close,
1011,196_4551440965_Integrata,,2054922247,CMF,UCB,Close,Close,
1012,122_4551440965_Integrata,,2054922252,CMF,UCB,Close,Close,
1014,190_4551440965_Integrata,,2054922268,CMF,UCB,Close,Close,
1015,199_4551440965_Integrata,,2054922275,CMF,UCB,Close,Close,
1016,198_4551440965_Integrata,,2054922290,CMF,UCB,Close,Close,
1017,206_4551440965_Integrata,,2054922278,CMF,UCB,Close,Close,
1018,241_4551440965_Integrata,,2054922296,CMF,UCB,Close,Close,
1019,217_4551440965_Integrata,,2054922315,CMF,UCB,Close,Close,
1020,226_4551440965_Integrata,,2054922305,CMF,UCB,Close,Close,
1021,236_4551440965_Integrata,,2054922310,CMF,UCB,Close,Close,
1346,182_4551440965_Integrata,,2054922183,CMF,UCB,Close,Close,
1347,72_4551440965_Integrata,,2054922188,CMF,UCB,Close,Close,
1348,84_4551440965_Integrata,,2054922196,CMF,UCB,Close,Close,
