,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
50,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
60,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
130,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
139,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
155,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
168,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
329,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
334,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
442,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
449,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
510,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
515,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
2733,,1_4551470464_CACEIS,1860561281,OB,UCB,Close,Close,
2771,,1_4551504423_CACEIS,2138491131,OB,UCB,Close,Close,
3971,3_4551470464_Integrata,,1860561283,OB,UCB,Close,Close,
3990,3_4551504423_Integrata,,2138491127,OB,UCB,Close,Close,
4112,,2_4551470464_CACEIS,1860561285,OB,UCB,Close,Close,
4142,,2_4551504423_CACEIS,2138491134,OB,UCB,Close,Close,
6339,,4_4551470464_CACEIS,1860561291,OB,UCB,Close,Close,
6358,,4_4551504423_CACEIS,2138491139,OB,UCB,Close,Close,
6935,,5_4551470464_CACEIS,1860561292,OB,UCB,Close,Close,
6957,,5_4551504423_CACEIS,2138491143,OB,UCB,Close,Close,
16003,,11_4551470464_CACEIS,1860561302,OB,UCB,Close,Close,
16019,,11_4551504423_CACEIS,2138491145,OB,UCB,Close,Close,
