,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
0,20_4551412788_Integrata,,1859871924,CMF,UCB,Close,Close,
1,31_4551412788_Integrata,,1859871929,CMF,UCB,Close,Close,
10,89_4551412788_Integrata,,1859871941,CMF,UCB,Close,Close,
11,86_4551412788_Integrata,,1859871949,CMF,UCB,Close,Close,
12,49_4551412788_Integrata,,1859871942,CMF,UCB,Close,Close,
13,105_4551412788_Integrata,,1859871954,CMF,UCB,Close,Close,
14,90_4551412788_Integrata,,1859871948,CMF,UCB,Close,Close,
15,140_4551412788_Integrata,,1859871957,CMF,UCB,Close,Close,
16,50_4551412788_Integrata,,1859871951,CMF,UCB,Close,Close,
17,51_4551412788_Integrata,,1859871959,CMF,UCB,Close,Close,
34,126_4551412788_Integrata,,1859871983,CMF,UCB,Close,Close,
35,115_4551412788_Integrata,,1859871990,CMF,UCB,Close,Close,
38,136_4551412788_Integrata,,1859871986,CMF,UCB,Close,Close,
39,139_4551412788_Integrata,,1859871995,CMF,UCB,Close,Close,
40,121_4551412788_Integrata,,1859871996,CMF,UCB,Close,Close,
41,147_4551412788_Integrata,,1859872005,CMF,UCB,Close,Close,
42,153_4551412788_Integrata,,1859872003,CMF,UCB,Close,Close,
43,151_4551412788_Integrata,,1859872010,CMF,UCB,Close,Close,
105,17_4551380310_Integrata,,1859622799,OB,UCB,Close,Close,
107,9_4551380310_Integrata,,1859622797,OB,UCB,Close,Close,
109,36_4551380310_Integrata,,1859622755,OB,UCB,Close,Close,
111,33_4551380310_Integrata,,1859622761,OB,UCB,Close,Close,
114,35_4551380310_Integrata,,1859622757,OB,UCB,Close,Close,
115,29_4551380310_Integrata,,1859622762,OB,UCB,Close,Close,
116,32_4551380310_Integrata,,1859622754,OB,UCB,Close,Close,
117,27_4551380310_Integrata,,1859622760,OB,UCB,Close,Close,
310,63_4551412788_Integrata,,1859872032,OB,UCB,Close,Close,
313,3_4551412788_Integrata,,1859872031,OB,UCB,Close,Close,
342,70_4551412788_Integrata,,1859872034,OB,UCB,Close,Close,
1088,135_4551412788_Integrata,,1859872039,OB,UCB,Close,Close,
2685,4_4551412788_Integrata,,1859872045,OB,UCB,Close,Close,
2686,141_4551412788_Integrata,,1859872046,OB,UCB,Close,Close,
2690,54_4551412788_Integrata,,1859872050,OB,UCB,Close,Close,
2692,117_4551412788_Integrata,,1859872052,OB,UCB,Close,Close,
2694,114_4551412788_Integrata,,1859872055,OB,UCB,Close,Close,
2699,25_4551412788_Integrata,,1859872059,OB,UCB,Close,Close,
2700,67_4551412788_Integrata,,1859872060,OB,UCB,Close,Close,
2704,131_4551412788_Integrata,,1859872062,OB,UCB,Close,Close,
2705,28_4551412788_Integrata,,1859872064,OB,UCB,Close,Close,
2708,111_4551412788_Integrata,,1859872067,OB,UCB,Close,Close,
2710,57_4551412788_Integrata,,1859872069,OB,UCB,Close,Close,
2712,80_4551412788_Integrata,,1859872071,OB,UCB,Close,Close,
2714,60_4551412788_Integrata,,1859872073,OB,UCB,Close,Close,
2715,109_4551412788_Integrata,,1859872074,OB,UCB,Close,Close,
2730,8_4551380310_Integrata,,1859622791,OB,UCB,Close,Close,
2731,14_4551380310_Integrata,,1859622795,OB,UCB,Close,Close,
2732,18_4551380310_Integrata,,1859622801,OB,UCB,Close,Close,
2733,16_4551380310_Integrata,,1859622800,OB,UCB,Close,Close,
