,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
309,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
713,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
1797,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
1898,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
2132,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
2152,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
3137,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
3851,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
5083,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
5713,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
14029,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
14248,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
