,BreakID,BusinessDate,Final_predicted_break,ML_flag,Predicted_Status,Predicted_action,SetupID,SourceCombinationCode,TaskID,probability_No_pair,probability_UMB,probability_UMR,probability_UMT,Side1_UniqueIds,PredictedComment,PredictedCategory,Side0_UniqueIds,ActionType,ActionTypeCode,ReconSetupName,ClientShortCode,CreatedDate
0,2091579767,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,249_8971468335_Newedge,,match,179_8971468335_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
1,1860309377,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,72_8971470011_Newedge,,match,169_8971470011_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
2,2071655889,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,180_8971454063_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
3,2051927363,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,53_8971438425_Newedge,,match,80_8971438425_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
4,2054295762,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,42_8971440316_Newedge,,match,79_8971440316_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
5,2069323723,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,44_8971452119_Newedge,,match,178_8971452119_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
6,2058928118,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,187_8971444152_Newedge,,match,78_8971444152_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
7,2051927343,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,194_8971438425_Newedge,,match,81_8971438425_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
8,2063909205,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,42_8971448246_Newedge,,match,73_8971448246_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
9,2063909180,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,178_8971448246_Newedge,,match,72_8971448246_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
10,2035491143,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,41_8971424734_Newedge,,match,196_8971424734_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
11,2088714809,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,73_8971466268_Newedge,,match,174_8971466268_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
12,2047328341,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,36_8971434624_Newedge,,match,74_8971434624_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
13,2091579785,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,77_8971468335_Newedge,,match,180_8971468335_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
14,2088714788,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,230_8971466268_Newedge,,match,173_8971466268_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
15,2094162884,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,72_8971470255_Newedge,,match,169_8971470255_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
16,2054295741,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,180_8971440316_Newedge,,match,78_8971440316_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
17,2044955337,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,180_8971432624_Newedge,,match,107_8971432624_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
18,2058928138,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,44_8971444152_Newedge,,match,79_8971444152_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
19,2061446553,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,44_8971446202_Newedge,,match,100_8971446202_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
20,1860309337,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,232_8971470011_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
21,1860309338,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,232_8971470255_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
22,2047328319,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,173_8971434624_Newedge,,match,73_8971434624_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
23,2071655909,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,39_8971454063_Newedge,,match,80_8971454063_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
24,2069323697,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,181_8971452119_Newedge,,match,177_8971452119_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
25,2044955356,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,42_8971432624_Newedge,,match,108_8971432624_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
26,2091579509,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,23_8971468335_Newedge,,match,47_8971468335_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
27,1860309580,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,21_8971470011_Newedge,,match,52_8971470011_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
28,1860309598,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,149_8971470011_Newedge,,match,51_8971470011_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
29,2077723328,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,218_8971458108_Newedge,,match,105_8971458108_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
30,2091579486,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,158_8971468335_Newedge,,match,46_8971468335_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
31,2091579678,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,46_8971468335_Newedge,,match,89_8971468335_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
32,2037767095,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,44_8971426687_Newedge,,match,135_8971426687_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
33,2094162591,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,149_8971470255_Newedge,,match,51_8971470255_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
34,2094162600,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,21_8971470255_Newedge,,match,52_8971470255_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
35,2029840439,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,42_8971419514_Newedge,,match,94_8971419514_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
36,2083549622,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,240_8971462157_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
37,2091579676,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,122_8971468335_Newedge,,match,251_8971468335_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
38,2094163031,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,94_8971470255_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
39,2066110966,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,221_8971450109_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
40,2086170137,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,95_8971464347_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
41,2094163024,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,93_8971470255_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
42,1860309868,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,93_8971470011_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
43,1860309406,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,51_8971470011_Newedge,,match,114_8971470011_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
44,2091579652,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,302_8971468335_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
45,2091579837,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,100_8971468335_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
46,1860309870,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,94_8971470011_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
47,2086170142,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,96_8971464347_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
48,2094162829,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,51_8971470255_Newedge,,match,114_8971470255_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
49,1860309876,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,95_8971470011_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
50,2091579840,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,99_8971468335_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
51,2077722737,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,88_8971458108_Newedge,,match,170_8971458108_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
52,2094163035,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,,,match,95_8971470255_Advent Geneva,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
53,2094162991,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,108_8971470255_Newedge,,match,238_8971470255_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
54,1860309710,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,60_8971470011_Newedge,,match,162_8971470011_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
55,2061446852,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,198_8971446202_Newedge,,match,155_8971446202_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
56,2094162888,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,60_8971470255_Newedge,,match,162_8971470255_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
57,1860309781,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,108_8971470011_Newedge,,match,238_8971470011_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
58,2063909700,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,206_8971448246_Newedge,,match,137_8971448246_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
59,2056711871,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,242_8971442331_Newedge,,match,215_8971442331_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
60,2063909712,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,65_8971448246_Newedge,,match,138_8971448246_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
61,1860309366,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,190_8971470011_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
62,2056711894,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,78_8971442331_Newedge,,match,216_8971442331_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
63,2061446881,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,60_8971446202_Newedge,,match,156_8971446202_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
64,2091579724,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,59_8971468335_Newedge,,match,118_8971468335_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
65,1860309365,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,190_8971470255_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
66,1860309767,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,282_8971470255_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
67,2066111002,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,70_8971450109_Newedge,,match,146_8971450109_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
68,1860309769,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,282_8971470011_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
69,1860309681,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,207_8971470011_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
70,1860309680,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,207_8971470255_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
71,2077722698,2021-08-09 00:00:00+00:00,,ML,UCB,pair,897,-1184097190,8971470011,,,,,249_8971458108_Newedge,,match,,CLOSE,2,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
72,2083549647,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,92_8971462157_Newedge,,match,215_8971462157_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
73,2033341838,2021-08-09 00:00:00+00:00,,ML,UMF,pair,897,-1184097190,8971470011,,,,,268_8971422667_Newedge,,match,630_8971422667_Advent Geneva,FORCE MATCH,5,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
74,2058928115,2021-08-09 00:00:00+00:00,,ML,OB,No-pair,897,-1184097190,8971470011,,,,,170_8971444152_Newedge,MV Swing,OB,,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
75,2044955552,2021-08-09 00:00:00+00:00,,ML,OB,No-pair,897,-1184097190,8971470011,,,,,251_8971432624_Newedge,"Commission difference, SFO to advise",OB,,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
76,2035491107,2021-08-09 00:00:00+00:00,,ML,OB,No-pair,897,-1184097190,8971470011,,,,,175_8971424734_Newedge,MV Swing,OB,,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
77,2042742258,2021-08-09 00:00:00+00:00,,ML,OB,No-pair,897,-1184097190,8971470011,,,,,169_8971430481_Newedge,MV Swing,OB,,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
78,2071656267,2021-08-09 00:00:00+00:00,,ML,OB,No-pair,897,-1184097190,8971470011,,,,,247_8971454063_Newedge,"Commission difference, SFO to advise",OB,,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
79,2047328470,2021-08-09 00:00:00+00:00,,ML,SMB,No-pair,897,-1184097190,8971470011,,,,,86_8971434624_Newedge,"Commission difference, SFO to advise",OB,439_8971434624_Advent Geneva,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
80,2035491217,2021-08-09 00:00:00+00:00,,ML,SMB,No-pair,897,-1184097190,8971470011,,,,,105_8971424734_Newedge,"Commission difference, SFO to advise",OB,496_8971424734_Advent Geneva,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
81,2069323724,2021-08-09 00:00:00+00:00,,ML,SDB,No-pair,897,-1184097190,8971470011,,,,,137_8971440316_Newedge,"Commission difference, SFO to advise",OB,,Status not covered,0,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
82,2066111091,2021-08-09 00:00:00+00:00,,ML,SMB,No-pair,897,-1184097190,8971470011,,,,,64_8971450109_Newedge,MV Swing,OB,123_8971450109_Advent Geneva,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
83,2035491119,2021-08-09 00:00:00+00:00,,ML,SMB,No-pair,897,-1184097190,8971470011,,,,,30_8971424734_Newedge,MV Swing,OB,135_8971424734_Advent Geneva,COMMENT,3,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
84,2069323646,2021-08-09 00:00:00+00:00,,ML,SDB,No-pair,897,-1184097190,8971470011,,,,,130_8971432624_Newedge,"Commission difference, SFO to advise",OB,,Status not covered,0,Schonfeld Cash - 57,Schonfeld,2021-08-10 00:00:00+00:00
