,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934
1,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915
2,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921
3,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956
4,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661
5,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969
6,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927
7,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902
8,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895
9,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662
10,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526
11,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538
12,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550
13,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560
14,,69_2491470296_Barclays,1860499200,OB,UCB,Close,Close,,Barclays,1860499200
15,,77_2491470296_Barclays,1860499213,OB,UCB,Close,Close,,Barclays,1860499213
16,,74_2491470296_Barclays,1860499218,OB,UCB,Close,Close,,Barclays,1860499218
17,,70_2491470296_Barclays,1860499221,OB,UCB,Close,Close,,Barclays,1860499221
18,,79_2491470296_Barclays,1860499223,OB,UCB,Close,Close,,Barclays,1860499223
19,,80_2491470296_Barclays,1860499225,OB,UCB,Close,Close,,Barclays,1860499225
20,,76_2491470296_Barclays,1860499230,OB,UCB,Close,Close,,Barclays,1860499230
21,,73_2491470296_Barclays,1860499238,OB,UCB,Close,Close,,Barclays,1860499238
22,,68_2491409286_Barclays,2015753289,OB,UCB,Close,Close,,Barclays,2015753289
23,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays,2015753295
24,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays,1729609894
25,,77_2491434070_Barclays,2046965576,OB,UCB,Close,Close,,Barclays,2046965576
26,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays,1334014257
27,,90_2491196371_Barclays,1729609906,OB,UCB,Close,Close,,Barclays,1729609906
28,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays,1917125021
29,,80_2491336931_Barclays,1917125012,OB,UCB,Close,Close,,Barclays,1917125012
30,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays,1682323939
31,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays,1634756941
32,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays,1737094205
33,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181
34,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays,1701438160
35,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays,1334014237
36,,85_249897582_Barclays,1334014231,OB,UCB,Close,Close,,Barclays,1334014231
37,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays,1691298567
38,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays,1709502525
39,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays,1890090497
40,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays,1868554993
