BusinessDate,FileCode,FileId,FileName,FilePath,History.0.BusinessDate,History.0.FileCode,History.0.FileId,History.0.FileName,History.0.FilePath,History.0.IsIncrementalRun,History.0.IsUploadThroughETL,History.0.KnowledgeDate,History.0.RecRunType,History.0.Schema,History.0.SetupId,History.0.SourceName,History.0.TableName,History.0._IPAddress,History.0._MACAddress,History.0._createdAt,History.0._createdBy,History.0._id,History.0._t,History.0._updatedAt,History.0._updatedBy,History.0._version,History.1.BusinessDate,History.1.FileCode,History.1.FileId,History.1.FileName,History.1.FilePath,History.1.IsIncrementalRun,History.1.IsUploadThroughETL,History.1.KnowledgeDate,History.1.RecRunType,History.1.Schema,History.1.SetupId,History.1.SourceName,History.1.TableName,History.1._IPAddress,History.1._MACAddress,History.1._createdAt,History.1._createdBy,History.1._id,History.1._t,History.1._updatedAt,History.1._updatedBy,History.1._version,History.2.BusinessDate,History.2.FileCode,History.2.FileId,History.2.FileName,History.2.FilePath,History.2.IsIncrementalRun,History.2.IsUploadThroughETL,History.2.KnowledgeDate,History.2.RecRunType,History.2.Schema,History.2.SetupId,History.2.SourceName,History.2.TableName,History.2._IPAddress,History.2._MACAddress,History.2._createdAt,History.2._createdBy,History.2._id,History.2._t,History.2._updatedAt,History.2._updatedBy,History.2._version,IsIncrementalRun,IsUploadThroughETL,KnowledgeDate,RecRunType,Schema,SetupId,SourceName,TableName,_IPAddress,_MACAddress,_createdAt,_createdBy,_id,_updatedAt,_updatedBy,_version
2021-07-01T18:30:00.000Z,3019_BONY_CASH ACT AND BAL 01,5fabb8599bbee723c8e2fb28,CUSTODIANBONYWESTCASHACTANDBAL01,BNY WestPac combined_07022021.csv,2021-07-01T18:30:00.000Z,3019_BONY_CASH ACT AND BAL 01,5fabb8599bbee723c8e2fb28,CUSTODIANBONYWESTCASHACTANDBAL01,BNY WestPac combined_07022021.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,BNY Westpac,Loader8099b46c4cc74268b2a3231c78746497,,,2021-07-05T07:01:08.689Z,,,TableDetails,2021-07-05T07:01:08.689Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,BNY Westpac,Loader8099b46c4cc74268b2a3231c78746497,,,2021-07-05T07:01:08.689Z,,60e2ae3415545817a4232d4b,2021-07-05T07:01:08.689Z,,1
2021-07-01T18:30:00.000Z,3019_BONY_CASH_BAL 02,5fabf73b9bbee723c8e65698,CUSTODIANBONYWESTCASHACTANDBAL01,BNY WestPac combined_07022021.csv,2021-07-01T18:30:00.000Z,3019_BONY_CASH_BAL 02,5fabf73b9bbee723c8e65698,CUSTODIANBONYWESTCASHACTANDBAL01,BNY WestPac combined_07022021.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,BNY Westpac,Loader8099b46c4cc74268b2a3231c78746497,,,2021-07-05T07:01:08.673Z,,,TableDetails,2021-07-05T07:01:08.673Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5f8434689bbee818f8cb2107,BNY Westpac,Loader8099b46c4cc74268b2a3231c78746497,,,2021-07-05T07:01:08.673Z,,60e2ae3415545817a4232d47,2021-07-05T07:01:08.673Z,,1
2021-07-01T18:30:00.000Z,1005_MS_CASH_ACT_01,5b968d474333852248f866a2,PBCPMSTD CASH ACT AND BAL 01,MS_TDActivity.20210705_Key Square.txt,2021-07-01T18:30:00.000Z,1005_MS_CASH_ACT_01,5b968d474333852248f866a2,PBCPMSTD CASH ACT AND BAL 01,MS_TDActivity.20210705_Key Square.txt,false,true,2021-07-04T18:30:00.000Z,0,temp,5b9fa0dc4333822bb4522150,Morgan Stanley,Loader3ca15abc3d3645db818b182c020d98e7,,,2021-07-05T07:01:06.095Z,,,TableDetails,2021-07-05T07:01:06.095Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5b9fa0dc4333822bb4522150,Morgan Stanley,Loader3ca15abc3d3645db818b182c020d98e7,,,2021-07-05T07:01:06.095Z,,60e2ae3215545833e8e33418,2021-07-05T07:01:06.095Z,,1
2021-07-01T18:30:00.000Z,1005_MS_CASH_BAL_02,5b968d3d4333852248f866a1,PBCPMSTD CASH ACT AND BAL 01,MS_TDActivity.20210705_Key Square.txt,2021-07-01T18:30:00.000Z,1005_MS_CASH_BAL_02,5b968d3d4333852248f866a1,PBCPMSTD CASH ACT AND BAL 01,MS_TDActivity.20210705_Key Square.txt,false,true,2021-07-04T18:30:00.000Z,0,temp,5b9fa0dc4333822bb4522150,Morgan Stanley,Loader3ca15abc3d3645db818b182c020d98e7,,,2021-07-05T07:01:06.080Z,,,TableDetails,2021-07-05T07:01:06.080Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5b9fa0dc4333822bb4522150,Morgan Stanley,Loader3ca15abc3d3645db818b182c020d98e7,,,2021-07-05T07:01:06.080Z,,60e2ae3215545833e8e33414,2021-07-05T07:01:06.080Z,,1
2021-07-01T18:30:00.000Z,3019_EZE_TRADE_FX 03,60c77aae43338318f47ae9f3,PBCPEZETRADEACT03,Client_Copy_MSFS_Transactions_20210702.csv,2021-07-01T18:30:00.000Z,3019_EZE_TRADE_FX 03,60c77aae43338318f47ae9f3,PBCPEZETRADEACT03,Client_Copy_MSFS_Transactions_20210702.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,60c8c3ac9bbee72008d1aa93,EZE Castle,Loader978b74971a6249a2b01f0084aaa6d11a,,,2021-07-05T07:01:00.640Z,,,TableDetails,2021-07-05T07:01:00.640Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,60c8c3ac9bbee72008d1aa93,EZE Castle,Loader978b74971a6249a2b01f0084aaa6d11a,,,2021-07-05T07:01:00.640Z,,60e2ae2c4333822c20a5fdbe,2021-07-05T07:01:00.640Z,,1
2021-07-01T18:30:00.000Z,3019_EZE_TRADE_EQ 01,60c77aa443338318f47ae550,PBCPEZETRADEACT01,Client_Copy_MSFS_Transactions_20210702.csv,2021-07-01T18:30:00.000Z,3019_EZE_TRADE_EQ 01,60c77aa443338318f47ae550,PBCPEZETRADEACT01,Client_Copy_MSFS_Transactions_20210702.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,60c8c3ac9bbee72008d1aa93,EZE Castle,Loadercf0ccf3ffa274632b1ab776b45b418d6,,,2021-07-05T07:01:00.609Z,,,TableDetails,2021-07-05T07:01:00.609Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,60c8c3ac9bbee72008d1aa93,EZE Castle,Loadercf0ccf3ffa274632b1ab776b45b418d6,,,2021-07-05T07:01:00.609Z,,60e2ae2c4333822c20a5fdbd,2021-07-05T07:01:00.609Z,,1
2021-07-01T18:30:00.000Z,3019_EZE_TRADE_ES 02,60c77aa943338318f47ae774,PBCPEZETRADEACT02,Client_Copy_MSFS_Transactions_20210702.csv,2021-07-01T18:30:00.000Z,3019_EZE_TRADE_ES 02,60c77aa943338318f47ae774,PBCPEZETRADEACT02,Client_Copy_MSFS_Transactions_20210702.csv,false,true,2021-07-04T18:30:00.000Z,0,temp,60c8c3ac9bbee72008d1aa93,EZE Castle,Loader3da0bf5b95bc4804a030d9a13fbd902e,,,2021-07-05T07:01:00.546Z,,,TableDetails,2021-07-05T07:01:00.546Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,60c8c3ac9bbee72008d1aa93,EZE Castle,Loader3da0bf5b95bc4804a030d9a13fbd902e,,,2021-07-05T07:01:00.546Z,,60e2ae2c4333822c20a5fdbc,2021-07-05T07:01:00.546Z,,1
2021-07-01T18:30:00.000Z,1017_GS_FUT_TRADE ACTIVITY,5c9e1e874333821164094cfe,PBCPGSFUTTRADEACTIVITY06,20210702.VITEOS_Astignes_Fut_ConfirmedTrades.txt,2021-07-01T18:30:00.000Z,1017_GS_FUT_TRADE ACTIVITY,5c9e1e874333821164094cfe,PBCPGSFUTTRADEACTIVITY06,20210702.VITEOS_Astignes_Fut_ConfirmedTrades.txt,false,true,2021-07-04T18:30:00.000Z,0,temp,5c9e470a43338211640abc6d,Goldman Sachs,Loader9db1d553446443629b7292fdf5341405,,,2021-07-05T06:58:49.795Z,,,TableDetails,2021-07-05T06:58:49.795Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c9e470a43338211640abc6d,Goldman Sachs,Loader9db1d553446443629b7292fdf5341405,,,2021-07-05T06:58:49.795Z,,60e2ada9155458350ca82bbd,2021-07-05T06:58:49.795Z,,1
2021-07-01T18:30:00.000Z,1017_INT_TRADE,5ca1f58f43338315bcacd702,PMSINTTRADEACTIVITY02,Astignes Standard Trade 07.02.2021_Future.xls,2021-07-01T18:30:00.000Z,1017_INT_TRADE,5ca1f58f43338315bcacd702,PMSINTTRADEACTIVITY02,Astignes Standard Trade 07.02.2021_Future.xls,false,true,2021-07-04T18:30:00.000Z,0,temp,5c9e470a43338211640abc6d,Integrata,Loaderc1191f62b4f2497fb3ca1abbe50e1ac0,,,2021-07-05T06:58:49.607Z,,,TableDetails,2021-07-05T06:58:49.607Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5c9e470a43338211640abc6d,Integrata,Loaderc1191f62b4f2497fb3ca1abbe50e1ac0,,,2021-07-05T06:58:49.607Z,,60e2ada9155458350ca82bb7,2021-07-05T06:58:49.607Z,,1
2021-07-01T18:30:00.000Z,1019_MS_CASH_BAL_77,5fd71ae043338320209e5a35,PBCPMSTD CASH ACT AND BAL 01,MS_TDActivity.20210702_XN LP.txt,2021-07-01T18:30:00.000Z,1019_MS_CASH_BAL_77,5fd71ae043338320209e5a35,PBCPMSTD CASH ACT AND BAL 01,MS_TDActivity.20210702_XN LP.txt,false,true,2021-07-04T18:30:00.000Z,0,temp,5fd35ff44333821e50eabd12,Morgan Stanley,Loader8ba2c99448a54b73a8387fb48b46d4cd,,,2021-07-05T06:58:49.592Z,,,TableDetails,2021-07-05T06:58:49.592Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,2021-07-04T18:30:00.000Z,0,temp,5fd35ff44333821e50eabd12,Morgan Stanley,Loader8ba2c99448a54b73a8387fb48b46d4cd,,,2021-07-05T06:58:49.592Z,,60e2ada915545821e496c9f6,2021-07-05T06:58:49.592Z,,1
