,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,"['48_249679960_Integrata', None, '64_2491278712_Integrata']","[None, '378_2491272861_UBS', '137_2491278712_UBS']","[1620484314, 1832334428, 1839495408]","['UDB', 'OB', 'SMB']",UMR,UMR,match,match,UBS
1,"['79_249672173_Integrata', None, None, None, None, None, None, None, None, None, None]","[None, '167_2491460178_UBS', '183_2491295022_UBS', '107_2491461821_UBS', '90_2491470061_UBS', '168_249689496_UBS', '103_2491334874_UBS', '207_2491374410_UBS', '191_2491417580_UBS', '208_2491374410_UBS', '190_2491417580_UBS']","[1025420681, 2080354897, 1861263785, 2083295133, 2093990815, 1056490593, 1912788927, 1971118209, 2026964441, 1971118196, 2026964492]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
2,"['71_249672173_Integrata', '3_2491278712_Integrata', None, None, None, None, None, None, None, None, None]","[None, None, '38_2491295022_UBS', '90_2491336929_UBS', '71_2491460178_UBS', '90_2491374410_UBS', '37_2491295022_UBS', '89_2491336929_UBS', '89_2491374410_UBS', '116_2491249589_UBS', '32_249689496_UBS']","[1025420679, 1839899817, 1861263728, 1917135375, 2080354842, 1971118208, 1861263722, 1917135372, 1971118204, 1801892982, 1056490663]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
3,"[None, None, '119_2491299117_Integrata']","['318_2491272861_UBS', '436_249903069_UBS', '70_2491299117_UBS']","[1832334435, 1341048209, 1866143493]","['OB', 'OB', 'SMB']",UMR,UMR,match,match,UBS
4,"[None, '263_2491082848_Integrata', '264_2491082848_Integrata', None, None, None, '261_2491082848_Integrata', None, None]","['1095_249903069_UBS', None, None, '753_2491027143_UBS', '310_249984104_UBS', '859_2491069412_UBS', None, '90_2491079054_UBS', '364_2491042765_UBS']","[1341048133, 1578702234, 1578702238, 1505083537, 1448274500, 1561154957, 1578702375, 1573795973, 1525401409]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
5,"[None, None, '118_2491299117_Integrata']","['663_2491272861_UBS', '428_249903069_UBS', '69_2491299117_UBS']","[1832334411, 1341048217, 1866143486]","['OB', 'OB', 'SMB']",UMR,UMR,match,match,UBS
6,"[None, None, None, None, None, None, None, None, None, None, None, '303_2491082848_Integrata', None]","['156_2491316372_UBS', '828_2491027143_UBS', '413_2491353925_UBS', '127_2491465718_UBS', '414_249903069_UBS', '505_2491440493_UBS', '318_2491481688_UBS', '375_249984104_UBS', '916_2491069412_UBS', '653_2491272861_UBS', '216_2491397707_UBS', None, '145_2491042765_UBS']","[1887698276, 1505083512, 1941625337, 2088163782, 1341047244, 2054579034, 2110388970, 1448274059, 1561154655, 1832334274, 2001285289, 1578702471, 1525401156]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
7,"[None, '44_249674014_Integrata', None, None, None, '99_2491402505_Integrata']","['247_2491272861_UBS', None, '130_2491316372_UBS', '1063_249903069_UBS', '490_2491397707_UBS', None]","[1832334271, 1620484316, 1887698351, 1341047871, 2001285433, 2006721651]","['OB', 'UDB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
8,"[None, None, None, '184_2491361667_Integrata', '93_2491046254_Integrata', '72_2491042765_Integrata', '92_2491046254_Integrata', '126_2491044985_Integrata']","['253_2491272861_UBS', '139_2491316372_UBS', '133_2491353925_UBS', '100_2491361667_UBS', '166_2491046254_UBS', '98_2491042765_UBS', '165_2491046254_UBS', '52_2491044985_UBS']","[1832334293, 1887698339, 1941625444, 1952777323, 1530638603, 1525401060, 1530638596, 1528449703]","['OB', 'OB', 'OB', 'SMB', 'SMB', 'SMB', 'SMB', 'SMB']",UMR,UMR,match,match,UBS
9,"[None, None, None, '77_2491344476_Integrata']","['252_2491272861_UBS', '138_2491316372_UBS', '329_249903069_UBS', '104_2491344476_UBS']","[1832334570, 1887698264, 1341047928, 1927388816]","['OB', 'OB', 'OB', 'SMB']",UMR,UMR,match,match,UBS
10,"[None, None, None, None, None, None, '242_2491082848_Integrata', None]","['908_2491027143_UBS', '38_249861959_UBS', '427_2491069412_UBS', '66_2491019616_UBS', '434_249984104_UBS', '517_249903069_UBS', None, '233_2491042765_UBS']","[1505083800, 1286280740, 1561155282, 1494950927, 1448275027, 1341047864, 1578702277, 1525401392]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,UBS
