,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
2,,24_2491470292_UBS,1860499153,CNF,UCB,Close,Close,,UBS
207,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS
282,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS
373,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS
469,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS
679,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS
958,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS
970,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS
1401,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS
1490,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS
1542,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS
1768,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS
2144,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS
2291,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS
2453,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS
2493,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS
2606,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS
2659,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS
2686,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS
2704,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS
2751,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS
2767,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS
2820,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS
2849,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS
2871,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS
2872,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS
2920,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS
2977,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS
3081,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS
3111,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS
3140,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS
3272,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS
3282,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS
3348,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS
3460,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS
3475,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS
3502,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS
3521,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS
3535,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS
3544,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS
3548,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS
3553,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS
3572,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS
3653,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS
3680,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS
4087,,131_249987817_UBS,1453049548,OB,UCB,Close,Close,,UBS
4199,,186_2491320026_UBS,1892570227,OB,UCB,Close,Close,,UBS
4362,,137_249987817_UBS,1453049528,OB,UCB,Close,Close,,UBS
4421,,124_2491453605_UBS,2071493493,OB,UCB,Close,Close,,UBS
4436,,182_2491276790_UBS,1837024433,OB,UCB,Close,Close,,UBS
4465,,7_2491498457_UBS,2131283313,OB,UCB,Close,Close,,UBS
4470,,11_2491498457_UBS,2131283319,OB,UCB,Close,Close,,UBS
4626,,1_2491493738_UBS,2125838337,OB,UCB,Close,Close,,UBS
4635,,2_2491493738_UBS,2125838338,OB,UCB,Close,Close,,UBS
4671,,111_2491156763_UBS,1677285735,OB,UCB,Close,Close,,UBS
4726,,24_2491498457_UBS,2131283339,OB,UCB,Close,Close,,UBS
4792,,138_249788078_UBS,1191199997,OB,UCB,Close,Close,,UBS
4805,,111_2491498457_UBS,2131283327,OB,UCB,Close,Close,,UBS
4908,,243_2491196372_UBS,1729611593,OB,UCB,Close,Close,,UBS
5084,,108_2491156763_UBS,1677285721,OB,UCB,Close,Close,,UBS
5114,,188_2491320026_UBS,1892570233,OB,UCB,Close,Close,,UBS
5194,,129_249987817_UBS,1453049524,OB,UCB,Close,Close,,UBS
5202,,170_249831032_UBS,1246012789,OB,UCB,Close,Close,,UBS
5223,,162_2491443683_UBS,2058656044,OB,UCB,Close,Close,,UBS
5232,,1_2491470292_UBS,1860499381,OB,UCB,Close,Close,,UBS
5272,,136_249788078_UBS,1191200002,OB,UCB,Close,Close,,UBS
5308,,39_249788078_UBS,1191199970,OB,UCB,Close,Close,,UBS
5344,,189_2491238233_UBS,1787477151,OB,UCB,Close,Close,,UBS
5706,,187_2491238233_UBS,1787477144,OB,UCB,Close,Close,,UBS
5752,,164_2491156763_UBS,1677285756,OB,UCB,Close,Close,,UBS
5850,,99_249751014_UBS,1139539527,OB,UCB,Close,Close,,UBS
5872,,2_2491470292_UBS,1860499382,OB,UCB,Close,Close,,UBS
5931,,167_2491073282_UBS,1566187612,OB,UCB,Close,Close,,UBS
6040,,221_2491402505_UBS,2006721707,OB,UCB,Close,Close,,UBS
6078,,162_2491156763_UBS,1677285754,OB,UCB,Close,Close,,UBS
6164,,77_249987817_UBS,1453049561,OB,UCB,Close,Close,,UBS
6224,,133_249987817_UBS,1453049555,OB,UCB,Close,Close,,UBS
6261,,241_2491196372_UBS,1729611589,OB,UCB,Close,Close,,UBS
6431,,186_2491276790_UBS,1837024442,OB,UCB,Close,Close,,UBS
6555,,74_249987817_UBS,1453049542,OB,UCB,Close,Close,,UBS
6576,,160_2491156763_UBS,1677285790,OB,UCB,Close,Close,,UBS
6617,,118_2491403450_UBS,2008157644,OB,UCB,Close,Close,,UBS
6621,,223_2491402505_UBS,2006721711,OB,UCB,Close,Close,,UBS
6745,,35_2491453605_UBS,2071493509,OB,UCB,Close,Close,,UBS
6760,,184_2491276790_UBS,1837024438,OB,UCB,Close,Close,,UBS
6970,,158_2491156763_UBS,1677285789,OB,UCB,Close,Close,,UBS
7099,,175_2491114307_UBS,1620407465,OB,UCB,Close,Close,,UBS
7639,,170_2491357765_UBS,1947006137,OB,UCB,Close,Close,,UBS
7666,,165_2491073282_UBS,1566187606,OB,UCB,Close,Close,,UBS
7750,,239_249947534_UBS,1401786176,OB,UCB,Close,Close,,UBS
7791,,6_2491498457_UBS,2131283320,OB,UCB,Close,Close,,UBS
7794,,12_2491498457_UBS,2131283324,OB,UCB,Close,Close,,UBS
7854,,168_249831032_UBS,1246012782,OB,UCB,Close,Close,,UBS
8128,,37_249788078_UBS,1191199958,OB,UCB,Close,Close,,UBS
8153,,201_2491030952_UBS,1510371666,OB,UCB,Close,Close,,UBS
8185,,101_249751014_UBS,1139539517,OB,UCB,Close,Close,,UBS
8366,,15_2491470292_UBS,1860499386,OB,UCB,Close,Close,,UBS
8395,,241_249947534_UBS,1401786178,OB,UCB,Close,Close,,UBS
8404,,15_2491498040_UBS,2130836445,OB,UCB,Close,Close,,UBS
8680,,6_2491470292_UBS,1860499389,OB,UCB,Close,Close,,UBS
8685,,6_2491498040_UBS,2130836483,OB,UCB,Close,Close,,UBS
8710,,199_2491030952_UBS,1510371661,OB,UCB,Close,Close,,UBS
8716,,160_2491443683_UBS,2058656043,OB,UCB,Close,Close,,UBS
8834,,177_2491114307_UBS,1620407469,OB,UCB,Close,Close,,UBS
8839,,168_2491357765_UBS,1947006133,OB,UCB,Close,Close,,UBS
8849,,11_2491461821_UBS,2083295132,OB,UCB,Close,Close,,UBS
8853,,6_2491461821_UBS,2083295130,OB,UCB,Close,Close,,UBS
8989,,172_2491357765_UBS,1947006141,OB,UCB,Close,Close,,UBS
9075,,12_2491470292_UBS,1860499391,OB,UCB,Close,Close,,UBS
9082,,12_2491498040_UBS,2130836485,OB,UCB,Close,Close,,UBS
9088,,20_2491470292_UBS,1860499393,OB,UCB,Close,Close,,UBS
9089,,20_2491498040_UBS,2130836449,OB,UCB,Close,Close,,UBS
9090,,24_2491498040_UBS,2130829934,OB,UCB,Close,Close,,UBS
9103,,7_2491470292_UBS,1860499396,OB,UCB,Close,Close,,UBS
9104,,7_2491498040_UBS,2130836488,OB,UCB,Close,Close,,UBS
9127,,11_2491470292_UBS,1860499399,OB,UCB,Close,Close,,UBS
9128,,11_2491498040_UBS,2130836494,OB,UCB,Close,Close,,UBS
