,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895,1714932895,2491453623,752297024,2021-07-28
1,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661,1727006661,2491453623,752297024,2021-07-28
2,,92_2491453623_Barclays,2071502794,OB,UCB,Close,Close,,Barclays,2071502794,2071502794,2491453623,752297024,2021-07-28
3,,93_2491453623_Barclays,2071502804,OB,UCB,Close,Close,,Barclays,2071502804,2071502804,2491453623,752297024,2021-07-28
4,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662,1727006662,2491453623,752297024,2021-07-28
5,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526,1698878526,2491453623,752297024,2021-07-28
6,,90_2491453623_Barclays,2071502771,OB,UCB,Close,Close,,Barclays,2071502771,2071502771,2491453623,752297024,2021-07-28
7,,94_2491453623_Barclays,2071502808,OB,UCB,Close,Close,,Barclays,2071502808,2071502808,2491453623,752297024,2021-07-28
8,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969,1634756969,2491453623,752297024,2021-07-28
9,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915,1714932915,2491453623,752297024,2021-07-28
10,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927,1720102927,2491453623,752297024,2021-07-28
11,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538,1698878538,2491453623,752297024,2021-07-28
12,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550,1698878550,2491453623,752297024,2021-07-28
13,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956,1634756956,2491453623,752297024,2021-07-28
14,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934,1720102934,2491453623,752297024,2021-07-28
15,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921,1714932921,2491453623,752297024,2021-07-28
16,,91_2491453623_Barclays,2071502782,OB,UCB,Close,Close,,Barclays,2071502782,2071502782,2491453623,752297024,2021-07-28
17,,88_2491453623_Barclays,2071502788,OB,UCB,Close,Close,,Barclays,2071502788,2071502788,2491453623,752297024,2021-07-28
18,,89_2491453623_Barclays,2071502799,OB,UCB,Close,Close,,Barclays,2071502799,2071502799,2491453623,752297024,2021-07-28
19,,95_2491453623_Barclays,2071502810,OB,UCB,Close,Close,,Barclays,2071502810,2071502810,2491453623,752297024,2021-07-28
20,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902,1714932902,2491453623,752297024,2021-07-28
21,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560,1698878560,2491453623,752297024,2021-07-28
22,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays,1682323939,1682323939,2491453623,752297024,2021-07-28
23,,109_2491125075_Barclays,1634756935,OB,UCB,Close,Close,,Barclays,1634756935,1634756935,2491453623,752297024,2021-07-28
24,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays,1701438160,1701438160,2491453623,752297024,2021-07-28
25,,97_2491202224_Barclays,1737094170,OB,UCB,Close,Close,,Barclays,1737094170,1737094170,2491453623,752297024,2021-07-28
26,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays,1682323910,1682323910,2491453623,752297024,2021-07-28
27,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays,1334014257,1334014257,2491453623,752297024,2021-07-28
28,,25_2491453623_Barclays,2071502763,OB,UCB,Close,Close,,Barclays,2071502763,2071502763,2491453623,752297024,2021-07-28
29,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays,1729609912,1729609912,2491453623,752297024,2021-07-28
30,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays,2020912997,2020912997,2491453623,752297024,2021-07-28
31,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays,1917124972,1917124972,2491453623,752297024,2021-07-28
32,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181,1737094181,2491453623,752297024,2021-07-28
33,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138,1334014138,2491453623,752297024,2021-07-28
34,,101_2491196371_Barclays,1729609908,OB,UCB,Close,Close,,Barclays,1729609908,1729609908,2491453623,752297024,2021-07-28
35,,110_2491125075_Barclays,1634756955,OB,UCB,Close,Close,,Barclays,1634756955,1634756955,2491453623,752297024,2021-07-28
36,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179,1334014179,2491453623,752297024,2021-07-28
37,,75_2491453623_Barclays,2071502757,OB,UCB,Close,Close,,Barclays,2071502757,2071502757,2491453623,752297024,2021-07-28
38,,57_2491453623_Barclays,2071502745,OB,UCB,Close,Close,,Barclays,2071502745,2071502745,2491453623,752297024,2021-07-28
39,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays,1868554993,1868554993,2491453623,752297024,2021-07-28
40,,76_2491376214_Barclays,1973816947,OB,UCB,Close,Close,,Barclays,1973816947,1973816947,2491453623,752297024,2021-07-28
41,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays,1334014237,1334014237,2491453623,752297024,2021-07-28
42,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays,1729609894,1729609894,2491453623,752297024,2021-07-28
43,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays,2015753295,2015753295,2491453623,752297024,2021-07-28
