,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
107,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
114,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
626,11_4551502490_Integrata,,2136195246,OB,UCB,Close,Close,
641,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
645,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
684,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
696,2_4551502490_Integrata,,2136195232,OB,UCB,Close,Close,
745,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
750,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
753,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
782,5_4551502490_Integrata,,2136195252,OB,UCB,Close,Close,
798,2_4551470403_Integrata,,1860525861,OB,UCB,Close,Close,
799,3_4551470403_Integrata,,1860525863,OB,UCB,Close,Close,
800,8_4551470403_Integrata,,1860525862,OB,UCB,Close,Close,
801,3_4551502490_Integrata,,2136195234,OB,UCB,Close,Close,
802,8_4551502490_Integrata,,2136195238,OB,UCB,Close,Close,
803,7_4551470403_Integrata,,1860525864,OB,UCB,Close,Close,
804,7_4551502490_Integrata,,2136195235,OB,UCB,Close,Close,
816,9_4551470403_Integrata,,1860525865,OB,UCB,Close,Close,
817,9_4551502490_Integrata,,2136195240,OB,UCB,Close,Close,
818,1_4551470403_Integrata,,1860525866,OB,UCB,Close,Close,
819,1_4551502490_Integrata,,2136195231,OB,UCB,Close,Close,
820,6_4551470403_Integrata,,1860525867,OB,UCB,Close,Close,
821,6_4551502490_Integrata,,2136195233,OB,UCB,Close,Close,
822,4_4551470403_Integrata,,1860525868,OB,UCB,Close,Close,
823,4_4551502490_Integrata,,2136195236,OB,UCB,Close,Close,
824,10_4551470403_Integrata,,1860525870,OB,UCB,Close,Close,
825,5_4551470403_Integrata,,1860525869,OB,UCB,Close,Close,
826,10_4551502490_Integrata,,2136195243,OB,UCB,Close,Close,
827,11_4551470403_Integrata,,1860525871,OB,UCB,Close,Close,
1930,,1_4551470403_CACEIS,1860525872,OB,UCB,Close,Close,
1955,,1_4551502490_CACEIS,2136195237,OB,UCB,Close,Close,
4189,,2_4551470403_CACEIS,1860525873,OB,UCB,Close,Close,
4207,,2_4551502490_CACEIS,2136195239,OB,UCB,Close,Close,
8642,,5_4551470403_CACEIS,1860525876,OB,UCB,Close,Close,
8662,,5_4551502490_CACEIS,2136195247,OB,UCB,Close,Close,
15050,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
15056,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
15057,,13_4551502490_CACEIS,2136195250,OB,UCB,Close,Close,
15065,,15_4551502490_CACEIS,2136195276,OB,UCB,Close,Close,
15075,,24_4551502490_CACEIS,2136195251,OB,UCB,Close,Close,
15898,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
15904,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
16002,,17_4551470403_CACEIS,1860525878,OB,UCB,Close,Close,
16004,,27_4551470403_CACEIS,1860525877,OB,UCB,Close,Close,
16006,,17_4551502490_CACEIS,2136195274,OB,UCB,Close,Close,
16007,,27_4551502490_CACEIS,2136195257,OB,UCB,Close,Close,
16009,,8_4551470403_CACEIS,1860525880,OB,UCB,Close,Close,
16010,,21_4551470403_CACEIS,1860525879,OB,UCB,Close,Close,
16012,,21_4551502490_CACEIS,2136195245,OB,UCB,Close,Close,
16014,,8_4551502490_CACEIS,2136195256,OB,UCB,Close,Close,
16111,,37_4551470403_CACEIS,1860525881,OB,UCB,Close,Close,
16118,,37_4551502490_CACEIS,2136195271,OB,UCB,Close,Close,
16244,,31_4551470403_CACEIS,1860525882,OB,UCB,Close,Close,
16253,,31_4551502490_CACEIS,2136195261,OB,UCB,Close,Close,
16255,,18_4551470403_CACEIS,1860525883,OB,UCB,Close,Close,
16262,,18_4551502490_CACEIS,2136195277,OB,UCB,Close,Close,
16279,,9_4551470403_CACEIS,1860525884,OB,UCB,Close,Close,
16283,,9_4551502490_CACEIS,2136195260,OB,UCB,Close,Close,
16517,,10_4551470403_CACEIS,1860525885,OB,UCB,Close,Close,
16524,,10_4551502490_CACEIS,2136195264,OB,UCB,Close,Close,
16617,,23_4551470403_CACEIS,1860525886,OB,UCB,Close,Close,
16627,,23_4551502490_CACEIS,2136195282,OB,UCB,Close,Close,
16796,,11_4551470403_CACEIS,1860525887,OB,UCB,Close,Close,
16797,,11_4551502490_CACEIS,2136195266,OB,UCB,Close,Close,
16798,,28_4551470403_CACEIS,1860525888,OB,UCB,Close,Close,
16799,,28_4551502490_CACEIS,2136195259,OB,UCB,Close,Close,
16800,,30_4551470403_CACEIS,1860525889,OB,UCB,Close,Close,
16801,,20_4551470403_CACEIS,1860525890,OB,UCB,Close,Close,
16802,,30_4551502490_CACEIS,2136195267,OB,UCB,Close,Close,
16803,,20_4551502490_CACEIS,2136195281,OB,UCB,Close,Close,
16804,,34_4551470403_CACEIS,1860525891,OB,UCB,Close,Close,
16805,,34_4551502490_CACEIS,2136195263,OB,UCB,Close,Close,
16812,,6_4551470403_CACEIS,1860525892,OB,UCB,Close,Close,
16814,,6_4551502490_CACEIS,2136195249,OB,UCB,Close,Close,
16817,,12_4551470403_CACEIS,1860525893,OB,UCB,Close,Close,
16818,,12_4551502490_CACEIS,2136195268,OB,UCB,Close,Close,
16819,,29_4551470403_CACEIS,1860525894,OB,UCB,Close,Close,
16820,,29_4551502490_CACEIS,2136195254,OB,UCB,Close,Close,
16821,,19_4551470403_CACEIS,1860525895,OB,UCB,Close,Close,
16822,,19_4551502490_CACEIS,2136195279,OB,UCB,Close,Close,
16823,,35_4551470403_CACEIS,1860525896,OB,UCB,Close,Close,
16824,,35_4551502490_CACEIS,2136195269,OB,UCB,Close,Close,
16825,,7_4551470403_CACEIS,1860525897,OB,UCB,Close,Close,
16826,,7_4551502490_CACEIS,2136195255,OB,UCB,Close,Close,
16827,,16_4551470403_CACEIS,1860525898,OB,UCB,Close,Close,
