,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS,1510371606
1,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS,1620407396
2,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS,2006721619
3,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS,1139539514
4,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS,1947006081
5,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS,1677285638
6,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS,1401786064
7,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS,2058655904
8,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS,1947006082
9,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS,1246012736
10,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS,1892570162
11,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS,1191199776
12,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS,1947006080
13,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS,1837024350
14,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS,1947006083
15,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS,1566187563
16,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS,1139539515
17,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS,1837024349
18,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS,1837024351
19,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS,1677285640
20,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS,1729611502
21,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS,1191199782
22,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS,2008157589
23,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS,1566187565
24,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS,1729611507
25,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS,2058655905
26,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS,1787477081
27,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS,1453049486
28,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS,2006721615
29,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS,1892570163
30,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS,1453049490
31,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS,1677285639
32,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS,1677285635
33,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS,1453049488
34,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS,1246012730
35,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS,1453049489
36,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS,1620407392
37,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS,1510371605
38,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS,1401786069
39,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS,1787477082
40,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS,1854343913
41,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS,1834529764
42,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS,1922304582
43,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS,1927388766
44,,162_2491156763_UBS,1677285754,OB,UCB,Close,Close,,UBS,1677285754
45,,177_2491114307_UBS,1620407469,OB,UCB,Close,Close,,UBS,1620407469
46,,243_2491196372_UBS,1729611593,OB,UCB,Close,Close,,UBS,1729611593
47,,168_2491357765_UBS,1947006133,OB,UCB,Close,Close,,UBS,1947006133
48,,167_2491073282_UBS,1566187612,OB,UCB,Close,Close,,UBS,1566187612
