,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS,2058655904
1,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS,1787477081
2,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS,1729611507
3,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS,1677285639
4,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS,1947006083
5,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS,1139539514
6,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS,1453049486
7,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS,1837024350
8,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS,1401786064
9,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS,2006721615
10,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS,1191199782
11,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS,1620407396
12,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS,1453049489
13,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS,1947006081
14,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS,2008157589
15,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS,1139539515
16,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS,1677285635
17,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS,1191199776
18,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS,1834529764
19,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS,1677285640
20,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS,2006721619
21,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS,1246012730
22,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS,1837024351
23,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS,1892570163
24,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS,1453049488
25,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS,1947006080
26,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS,1510371606
27,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS,1854343913
28,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS,1729611502
29,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS,1947006082
30,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS,1453049490
31,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS,1566187565
32,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS,1892570162
33,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS,2058655905
34,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS,1787477082
35,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS,1620407392
36,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS,1566187563
37,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS,1246012736
38,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS,1922304582
39,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS,1677285638
40,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS,1837024349
41,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS,1510371605
42,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS,1927388766
43,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS,1401786069
44,,99_249751014_UBS,1139539527,OB,UCB,Close,Close,,UBS,1139539527
45,,158_2491156763_UBS,1677285789,OB,UCB,Close,Close,,UBS,1677285789
46,,175_2491114307_UBS,1620407465,OB,UCB,Close,Close,,UBS,1620407465
47,,239_249947534_UBS,1401786176,OB,UCB,Close,Close,,UBS,1401786176
