,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
2,123_249820076_Integrata,,1232461474,OB,UCB,Close,Close,,UBS
84,49_249387516_Integrata,,561269197,OB,UCB,Close,Close,,UBS
167,136_249978273_Integrata,,1441362945,OB,UCB,Close,Close,,UBS
293,60_249387516_Integrata,,561269211,OB,UCB,Close,Close,,UBS
379,130_249978273_Integrata,,1441362944,OB,UCB,Close,Close,,UBS
461,,591_2491481688_UBS,2110389329,OB,UCB,Close,Close,,UBS
466,,590_2491481688_UBS,2110389323,OB,UCB,Close,Close,,UBS
491,,593_2491481688_UBS,2110389348,OB,UCB,Close,Close,,UBS
515,121_249820076_Integrata,,1232461472,OB,UCB,Close,Close,,UBS
633,,594_2491481688_UBS,2110389257,OB,UCB,Close,Close,,UBS
741,,494_2491481688_UBS,2110389211,OB,UCB,Close,Close,,UBS
769,6_249382461_Integrata,,555907005,OB,UCB,Close,Close,,UBS
778,3_249382461_Integrata,,555907002,OB,UCB,Close,Close,,UBS
1101,,597_2491481688_UBS,2110389282,OB,UCB,Close,Close,,UBS
1155,,527_2491353925_UBS,1941625756,OB,UCB,Close,Close,,UBS
1173,,592_2491481688_UBS,2110389339,OB,UCB,Close,Close,,UBS
1245,,596_2491481688_UBS,2110389275,OB,UCB,Close,Close,,UBS
1549,,595_2491481688_UBS,2110389265,OB,UCB,Close,Close,,UBS
1683,,239_2491316372_UBS,1887698300,OB,UCB,Close,Close,,UBS
1881,,493_2491481688_UBS,2110389176,OB,UCB,Close,Close,,UBS
2149,152_2491336929_Integrata,,1917135294,OB,UCB,Close,Close,,UBS
2246,,296_2491440493_UBS,2054578991,OB,UCB,Close,Close,,UBS
2255,29_2491247640_Integrata,,1799286200,OB,UCB,Close,Close,,UBS
2256,9_2491336929_Integrata,,1917135315,OB,UCB,Close,Close,,UBS
2312,4_2491501676_Integrata,,2135473114,OB,UCB,Close,Close,,UBS
2352,3_2491458424_Integrata,,2077976937,OB,UCB,Close,Close,,UBS
2457,6_2491458424_Integrata,,2077976940,OB,UCB,Close,Close,,UBS
2469,4_2491334289_Integrata,,1911736906,OB,UCB,Close,Close,,UBS
2679,237_2491247640_Integrata,,1799286280,OB,UCB,Close,Close,,UBS
2732,1_2491501676_Integrata,,2135473112,OB,UCB,Close,Close,,UBS
2734,107_2491501676_Integrata,,2135473139,OB,UCB,Close,Close,,UBS
2803,124_2491415855_Integrata,,2024031938,OB,UCB,Close,Close,,UBS
2811,127_249423409_Integrata,,609276122,OB,UCB,Close,Close,,UBS
2812,110_2491334289_Integrata,,1911736982,OB,UCB,Close,Close,,UBS
3580,1_2491415855_Integrata,,2024031931,OB,UCB,Close,Close,,UBS
3581,122_2491415855_Integrata,,2024031932,OB,UCB,Close,Close,,UBS
4072,,128_2491486650_UBS,2116391481,UOB,UCB,Close,Close,,UBS
4319,104_2491501676_Integrata,,2135473133,OB,UCB,Close,Close,,UBS
4320,120_2491458424_Integrata,,2077976969,OB,UCB,Close,Close,,UBS
4390,,495_2491481688_UBS,2110389233,OB,UCB,Close,Close,,UBS
4405,,620_2491397707_UBS,2001285435,OB,UCB,Close,Close,,UBS
4426,4_2491415855_Integrata,,2024031928,OB,UCB,Close,Close,,UBS
4480,1_249423409_Integrata,,609276084,OB,UCB,Close,Close,,UBS
4504,,94_2491336929_UBS,1917135317,OB,UCB,Close,Close,,UBS
4936,,86_2491336929_UBS,1917135363,OB,UCB,Close,Close,,UBS
5016,,153_2491276790_UBS,1837024427,OB,UCB,Close,Close,,UBS
5039,,66_2491359666_UBS,1949687859,OB,UCB,Close,Close,,UBS
5182,,129_2491486650_UBS,2116391488,UOB,UCB,Close,Close,,UBS
5266,,160_2491320026_UBS,1892570253,OB,UCB,Close,Close,,UBS
5279,,93_2491461821_UBS,2083295144,OB,UCB,Close,Close,,UBS
5705,,74_2491374410_UBS,1971118178,OB,UCB,Close,Close,,UBS
5835,,57_2491460178_UBS,2080354917,OB,UCB,Close,Close,,UBS
6268,,171_2491402505_UBS,2006721725,OB,UCB,Close,Close,,UBS
6452,,152_2491276790_UBS,1837024408,OB,UCB,Close,Close,,UBS
6915,,120_2491249589_UBS,1801892986,OB,UCB,Close,Close,,UBS
6947,,36_249650877_UBS,988693563,SDB,UCB,Close,Close,,UBS
6963,,85_2491336929_UBS,1917135360,OB,UCB,Close,Close,,UBS
7059,,41_2491295022_UBS,1861263745,OB,UCB,Close,Close,,UBS
7591,,43_249613663_UBS,924595505,SDB,UCB,Close,Close,,UBS
7762,,18_2491295022_UBS,1861263752,OB,UCB,Close,Close,,UBS
7775,,75_2491374410_UBS,1971118185,OB,UCB,Close,Close,,UBS
7790,,94_2491374410_UBS,1971118172,OB,UCB,Close,Close,,UBS
7817,,42_2491295022_UBS,1861263749,OB,UCB,Close,Close,,UBS
7928,,170_2491402505_UBS,2006721729,OB,UCB,Close,Close,,UBS
8010,,159_2491320026_UBS,1892570262,OB,UCB,Close,Close,,UBS
8241,,75_2491460178_UBS,2080354866,OB,UCB,Close,Close,,UBS
8326,123_2491458424_Integrata,,2077976971,OB,UCB,Close,Close,,UBS
8603,,131_2491443683_UBS,2058656035,OB,UCB,Close,Close,,UBS
8604,,130_2491443683_UBS,2058656038,OB,UCB,Close,Close,,UBS
8714,,93_2491249589_UBS,1801892958,OB,UCB,Close,Close,,UBS
8746,,36_249689496_UBS,1056490610,OB,UCB,Close,Close,,UBS
8773,,153_2491238233_UBS,1787477173,OB,UCB,Close,Close,,UBS
8781,,17_2491295022_UBS,1861263747,OB,UCB,Close,Close,,UBS
8784,,65_2491359666_UBS,1949687862,OB,UCB,Close,Close,,UBS
8794,,93_2491336929_UBS,1917135382,OB,UCB,Close,Close,,UBS
8896,,93_2491374410_UBS,1971118149,OB,UCB,Close,Close,,UBS
