,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS,1834529764,1834529764,2491452509,393227302,2021-07-27
1,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS,1892570162,1892570162,2491452509,393227302,2021-07-27
2,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS,1677285640,1677285640,2491452509,393227302,2021-07-27
3,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS,2008157589,2008157589,2491452509,393227302,2021-07-27
4,,75_2491452509_UBS,2069886060,CNF,UCB,Close,Close,,UBS,2069886060,2069886060,2491452509,393227302,2021-07-27
5,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS,1927388766,1927388766,2491452509,393227302,2021-07-27
6,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS,1246012730,1246012730,2491452509,393227302,2021-07-27
7,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS,1620407396,1620407396,2491452509,393227302,2021-07-27
8,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS,1837024350,1837024350,2491452509,393227302,2021-07-27
9,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS,1566187563,1566187563,2491452509,393227302,2021-07-27
10,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS,2006721619,2006721619,2491452509,393227302,2021-07-27
11,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS,1191199782,1191199782,2491452509,393227302,2021-07-27
12,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS,1510371606,1510371606,2491452509,393227302,2021-07-27
13,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS,1677285635,1677285635,2491452509,393227302,2021-07-27
14,,111_2491428159_UBS,2039603031,OB,UCB,Close,Close,,UBS,2039603031,2039603031,2491452509,393227302,2021-07-27
15,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS,1246012736,1246012736,2491452509,393227302,2021-07-27
16,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS,1401786064,1401786064,2491452509,393227302,2021-07-27
17,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS,1787477082,1787477082,2491452509,393227302,2021-07-27
18,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS,1892570163,1892570163,2491452509,393227302,2021-07-27
19,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS,1620407392,1620407392,2491452509,393227302,2021-07-27
20,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS,1566187565,1566187565,2491452509,393227302,2021-07-27
21,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS,1947006081,1947006081,2491452509,393227302,2021-07-27
22,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS,1453049490,1453049490,2491452509,393227302,2021-07-27
23,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS,1729611507,1729611507,2491452509,393227302,2021-07-27
24,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS,1787477081,1787477081,2491452509,393227302,2021-07-27
25,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS,1139539514,1139539514,2491452509,393227302,2021-07-27
26,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS,1947006083,1947006083,2491452509,393227302,2021-07-27
27,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS,1453049486,1453049486,2491452509,393227302,2021-07-27
28,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS,1401786069,1401786069,2491452509,393227302,2021-07-27
29,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS,1947006082,1947006082,2491452509,393227302,2021-07-27
30,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS,1922304582,1922304582,2491452509,393227302,2021-07-27
31,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS,2058655905,2058655905,2491452509,393227302,2021-07-27
32,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS,2058655904,2058655904,2491452509,393227302,2021-07-27
33,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS,1729611502,1729611502,2491452509,393227302,2021-07-27
34,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS,1854343913,1854343913,2491452509,393227302,2021-07-27
35,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS,1947006080,1947006080,2491452509,393227302,2021-07-27
36,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS,1510371605,1510371605,2491452509,393227302,2021-07-27
37,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS,1677285638,1677285638,2491452509,393227302,2021-07-27
38,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS,2006721615,2006721615,2491452509,393227302,2021-07-27
39,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS,1453049488,1453049488,2491452509,393227302,2021-07-27
40,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS,1453049489,1453049489,2491452509,393227302,2021-07-27
41,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS,1191199776,1191199776,2491452509,393227302,2021-07-27
42,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS,1139539515,1139539515,2491452509,393227302,2021-07-27
43,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS,1837024351,1837024351,2491452509,393227302,2021-07-27
44,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS,1837024349,1837024349,2491452509,393227302,2021-07-27
45,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS,1677285639,1677285639,2491452509,393227302,2021-07-27
46,,177_2491114307_UBS,1620407469,OB,UCB,Close,Close,,UBS,1620407469,1620407469,2491452509,393227302,2021-07-27
47,,187_2491238233_UBS,1787477144,OB,UCB,Close,Close,,UBS,1787477144,1787477144,2491452509,393227302,2021-07-27
48,,167_2491073282_UBS,1566187612,OB,UCB,Close,Close,,UBS,1566187612,1566187612,2491452509,393227302,2021-07-27
49,,99_249751014_UBS,1139539527,OB,UCB,Close,Close,,UBS,1139539527,1139539527,2491452509,393227302,2021-07-27
50,,221_2491402505_UBS,2006721707,OB,UCB,Close,Close,,UBS,2006721707,2006721707,2491452509,393227302,2021-07-27
51,,160_2491156763_UBS,1677285790,OB,UCB,Close,Close,,UBS,1677285790,1677285790,2491452509,393227302,2021-07-27
52,,186_2491276790_UBS,1837024442,OB,UCB,Close,Close,,UBS,1837024442,1837024442,2491452509,393227302,2021-07-27
53,,20_2491376213_UBS,1973816324,OB,UCB,Close,Close,,UBS,1973816324,1973816324,2491452509,393227302,2021-07-27
54,,201_2491030952_UBS,1510371666,OB,UCB,Close,Close,,UBS,1510371666,1510371666,2491452509,393227302,2021-07-27
55,,182_2491276790_UBS,1837024433,OB,UCB,Close,Close,,UBS,1837024433,1837024433,2491452509,393227302,2021-07-27
56,,188_2491320026_UBS,1892570233,OB,UCB,Close,Close,,UBS,1892570233,1892570233,2491452509,393227302,2021-07-27
57,,108_2491156763_UBS,1677285721,OB,UCB,Close,Close,,UBS,1677285721,1677285721,2491452509,393227302,2021-07-27
58,,129_249987817_UBS,1453049524,OB,UCB,Close,Close,,UBS,1453049524,1453049524,2491452509,393227302,2021-07-27
59,,170_249831032_UBS,1246012789,OB,UCB,Close,Close,,UBS,1246012789,1246012789,2491452509,393227302,2021-07-27
60,,184_2491276790_UBS,1837024438,OB,UCB,Close,Close,,UBS,1837024438,1837024438,2491452509,393227302,2021-07-27
61,,15_2491204137_UBS,1739264931,OB,UCB,Close,Close,,UBS,1739264931,1739264931,2491452509,393227302,2021-07-27
62,,35_2491355803_UBS,1944548180,OB,UCB,Close,Close,,UBS,1944548180,1944548180,2491452509,393227302,2021-07-27
63,,36_2491312684_UBS,1883007179,OB,UCB,Close,Close,,UBS,1883007179,1883007179,2491452509,393227302,2021-07-27
64,,172_2491357765_UBS,1947006141,OB,UCB,Close,Close,,UBS,1947006141,1947006141,2491452509,393227302,2021-07-27
65,,138_249788078_UBS,1191199997,OB,UCB,Close,Close,,UBS,1191199997,1191199997,2491452509,393227302,2021-07-27
66,,199_2491030952_UBS,1510371661,OB,UCB,Close,Close,,UBS,1510371661,1510371661,2491452509,393227302,2021-07-27
67,,175_2491114307_UBS,1620407465,OB,UCB,Close,Close,,UBS,1620407465,1620407465,2491452509,393227302,2021-07-27
68,,22_2491204137_UBS,1739264686,OB,UCB,Close,Close,,UBS,1739264686,1739264686,2491452509,393227302,2021-07-27
69,,6_2491452509_UBS,2069886174,OB,UCB,Close,Close,,UBS,2069886174,2069886174,2491452509,393227302,2021-07-27
70,,243_2491196372_UBS,1729611593,OB,UCB,Close,Close,,UBS,1729611593,1729611593,2491452509,393227302,2021-07-27
71,,133_249987817_UBS,1453049555,OB,UCB,Close,Close,,UBS,1453049555,1453049555,2491452509,393227302,2021-07-27
72,,1_2491452509_UBS,2069886166,OB,UCB,Close,Close,,UBS,2069886166,2069886166,2491452509,393227302,2021-07-27
73,,226_2491353925_UBS,1941625785,OB,UCB,Close,Close,,UBS,1941625785,1941625785,2491452509,393227302,2021-07-27
74,,20_2491314455_UBS,1885228098,OB,UCB,Close,Close,,UBS,1885228098,1885228098,2491452509,393227302,2021-07-27
75,,162_2491443683_UBS,2058656044,OB,UCB,Close,Close,,UBS,2058656044,2058656044,2491452509,393227302,2021-07-27
76,,55_2491357765_UBS,1947006104,OB,UCB,Close,Close,,UBS,1947006104,1947006104,2491452509,393227302,2021-07-27
77,,2_2491452509_UBS,2069886168,OB,UCB,Close,Close,,UBS,2069886168,2069886168,2491452509,393227302,2021-07-27
78,,131_249987817_UBS,1453049548,OB,UCB,Close,Close,,UBS,1453049548,1453049548,2491452509,393227302,2021-07-27
79,,23_2491331890_UBS,1908183192,OB,UCB,Close,Close,,UBS,1908183192,1908183192,2491452509,393227302,2021-07-27
80,,29_2491314455_UBS,1885228091,OB,UCB,Close,Close,,UBS,1885228091,1885228091,2491452509,393227302,2021-07-27
81,,35_2491331890_UBS,1908182681,OB,UCB,Close,Close,,UBS,1908182681,1908182681,2491452509,393227302,2021-07-27
82,,17_2491376213_UBS,1973816317,OB,UCB,Close,Close,,UBS,1973816317,1973816317,2491452509,393227302,2021-07-27
83,,77_249987817_UBS,1453049561,OB,UCB,Close,Close,,UBS,1453049561,1453049561,2491452509,393227302,2021-07-27
84,,231_2491353925_UBS,1941625790,OB,UCB,Close,Close,,UBS,1941625790,1941625790,2491452509,393227302,2021-07-27
85,,118_2491403450_UBS,2008157644,OB,UCB,Close,Close,,UBS,2008157644,2008157644,2491452509,393227302,2021-07-27
86,,230_2491353925_UBS,1941625788,OB,UCB,Close,Close,,UBS,1941625788,1941625788,2491452509,393227302,2021-07-27
87,,21_2491376213_UBS,1973816194,OB,UCB,Close,Close,,UBS,1973816194,1973816194,2491452509,393227302,2021-07-27
88,,162_2491156763_UBS,1677285754,OB,UCB,Close,Close,,UBS,1677285754,1677285754,2491452509,393227302,2021-07-27
89,,31_2491204137_UBS,1739264940,OB,UCB,Close,Close,,UBS,1739264940,1739264940,2491452509,393227302,2021-07-27
90,,33_2491331890_UBS,1908183199,OB,UCB,Close,Close,,UBS,1908183199,1908183199,2491452509,393227302,2021-07-27
91,,170_2491357765_UBS,1947006137,OB,UCB,Close,Close,,UBS,1947006137,1947006137,2491452509,393227302,2021-07-27
92,,223_2491402505_UBS,2006721711,OB,UCB,Close,Close,,UBS,2006721711,2006721711,2491452509,393227302,2021-07-27
93,,227_2491353925_UBS,1941625781,OB,UCB,Close,Close,,UBS,1941625781,1941625781,2491452509,393227302,2021-07-27
94,,136_249788078_UBS,1191200002,OB,UCB,Close,Close,,UBS,1191200002,1191200002,2491452509,393227302,2021-07-27
95,,160_2491443683_UBS,2058656043,OB,UCB,Close,Close,,UBS,2058656043,2058656043,2491452509,393227302,2021-07-27
96,,111_2491156763_UBS,1677285735,OB,UCB,Close,Close,,UBS,1677285735,1677285735,2491452509,393227302,2021-07-27
97,,168_249831032_UBS,1246012782,OB,UCB,Close,Close,,UBS,1246012782,1246012782,2491452509,393227302,2021-07-27
98,,12_2491452509_UBS,2069886176,OB,UCB,Close,Close,,UBS,2069886176,2069886176,2491452509,393227302,2021-07-27
99,,186_2491320026_UBS,1892570227,OB,UCB,Close,Close,,UBS,1892570227,1892570227,2491452509,393227302,2021-07-27
100,,189_2491238233_UBS,1787477151,OB,UCB,Close,Close,,UBS,1787477151,1787477151,2491452509,393227302,2021-07-27
101,,101_249751014_UBS,1139539517,OB,UCB,Close,Close,,UBS,1139539517,1139539517,2491452509,393227302,2021-07-27
102,,239_249947534_UBS,1401786176,OB,UCB,Close,Close,,UBS,1401786176,1401786176,2491452509,393227302,2021-07-27
103,,241_249947534_UBS,1401786178,OB,UCB,Close,Close,,UBS,1401786178,1401786178,2491452509,393227302,2021-07-27
104,,37_249788078_UBS,1191199958,OB,UCB,Close,Close,,UBS,1191199958,1191199958,2491452509,393227302,2021-07-27
105,,164_2491156763_UBS,1677285756,OB,UCB,Close,Close,,UBS,1677285756,1677285756,2491452509,393227302,2021-07-27
106,,74_249987817_UBS,1453049542,OB,UCB,Close,Close,,UBS,1453049542,1453049542,2491452509,393227302,2021-07-27
