,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
3241,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
3244,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
3802,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
7230,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
8761,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
8769,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
8774,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
8782,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
13307,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
13312,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
13365,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
13400,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
13406,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
13412,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
14610,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
14661,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
