,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
258,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
260,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
308,11_4551470167_Integrata,,1860384571,OB,UCB,Close,Close,
312,10_4551470167_Integrata,,1860384570,OB,UCB,Close,Close,
316,2_4551470167_Integrata,,1860384566,OB,UCB,Close,Close,
320,17_4551470167_Integrata,,1860384567,OB,UCB,Close,Close,
323,4_4551470167_Integrata,,1860384568,OB,UCB,Close,Close,
325,8_4551470167_Integrata,,1860384569,OB,UCB,Close,Close,
330,21_4551470167_Integrata,,1860384534,OB,UCB,Close,Close,
337,24_4551470167_Integrata,,1860384535,OB,UCB,Close,Close,
342,23_4551470167_Integrata,,1860384536,OB,UCB,Close,Close,
353,26_4551470167_Integrata,,1860384539,OB,UCB,Close,Close,
381,20_4551470167_Integrata,,1860384528,OB,UCB,Close,Close,
389,25_4551470167_Integrata,,1860384531,OB,UCB,Close,Close,
542,14_4551470167_Integrata,,1860384573,OB,UCB,Close,Close,
545,14_4551474527_Integrata,,2099546420,OB,UCB,Close,Close,
654,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
657,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
662,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
674,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
677,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
710,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
4573,,26_4551470098_CACEIS,1860358626,OB,UCB,Close,Close,
4577,,26_4551472558_CACEIS,2096947619,OB,UCB,Close,Close,
4591,,17_4551472558_CACEIS,2096947617,OB,UCB,Close,Close,
4596,,17_4551470098_CACEIS,1860358624,OB,UCB,Close,Close,
4601,,18_4551470098_CACEIS,1860358625,OB,UCB,Close,Close,
4605,,18_4551472558_CACEIS,2096947618,OB,UCB,Close,Close,
12269,,16_4551472558_CACEIS,2096947616,OB,UCB,Close,Close,
12273,,16_4551470098_CACEIS,1860358623,OB,UCB,Close,Close,
12588,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
12592,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
16134,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
16135,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
