,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,30_2491430285_UBS,1860075609,CNF,UCB,Close,Close,,UBS,1860075609,1860075609,2491430285,393227302,2021-07-16
1,,104_2491430285_UBS,1860075610,CNF,UCB,Close,Close,,UBS,1860075610,1860075610,2491430285,393227302,2021-07-16
2,,91_2491430285_UBS,1860075611,CNF,UCB,Close,Close,,UBS,1860075611,1860075611,2491430285,393227302,2021-07-16
3,,52_2491430285_UBS,1860075612,CNF,UCB,Close,Close,,UBS,1860075612,1860075612,2491430285,393227302,2021-07-16
4,44_2491400081_Integrata,,1859772797,OB,UCB,Close,Close,,UBS,1859772797,1859772797,2491430285,393227302,2021-07-16
5,44_2491400067_Integrata,,1859769610,OB,UCB,Close,Close,,UBS,1859769610,1859769610,2491430285,393227302,2021-07-16
6,100_2491400067_Integrata,,1859769598,OB,UCB,Close,Close,,UBS,1859769598,1859769598,2491430285,393227302,2021-07-16
7,3_2491400067_Integrata,,1859769354,OB,UCB,Close,Close,,UBS,1859769354,1859769354,2491430285,393227302,2021-07-16
8,100_2491400081_Integrata,,1859772815,OB,UCB,Close,Close,,UBS,1859772815,1859772815,2491430285,393227302,2021-07-16
9,3_2491400081_Integrata,,1859772553,OB,UCB,Close,Close,,UBS,1859772553,1859772553,2491430285,393227302,2021-07-16
10,,237_2491400067_UBS,1859769376,OB,UCB,Close,Close,,UBS,1859769376,1859769376,2491430285,393227302,2021-07-16
11,,200_2491400081_UBS,1859772568,OB,UCB,Close,Close,,UBS,1859772568,1859772568,2491430285,393227302,2021-07-16
12,,196_2491400067_UBS,1859769363,OB,UCB,Close,Close,,UBS,1859769363,1859769363,2491430285,393227302,2021-07-16
13,,237_2491400081_UBS,1859772575,OB,UCB,Close,Close,,UBS,1859772575,1859772575,2491430285,393227302,2021-07-16
14,,76_2491400067_UBS,1859769613,OB,UCB,Close,Close,,UBS,1859769613,1859769613,2491430285,393227302,2021-07-16
15,,196_2491400081_UBS,1859772561,OB,UCB,Close,Close,,UBS,1859772561,1859772561,2491430285,393227302,2021-07-16
16,,178_2491400067_UBS,1859769604,OB,UCB,Close,Close,,UBS,1859769604,1859769604,2491430285,393227302,2021-07-16
17,,195_2491400081_UBS,1859772554,OB,UCB,Close,Close,,UBS,1859772554,1859772554,2491430285,393227302,2021-07-16
18,,231_2491400081_UBS,1859772832,OB,UCB,Close,Close,,UBS,1859772832,1859772832,2491430285,393227302,2021-07-16
19,,222_2491400081_UBS,1859772823,OB,UCB,Close,Close,,UBS,1859772823,1859772823,2491430285,393227302,2021-07-16
20,,76_2491400081_UBS,1859772826,OB,UCB,Close,Close,,UBS,1859772826,1859772826,2491430285,393227302,2021-07-16
21,,238_2491400067_UBS,1859769373,OB,UCB,Close,Close,,UBS,1859769373,1859769373,2491430285,393227302,2021-07-16
22,,178_2491400081_UBS,1859772830,OB,UCB,Close,Close,,UBS,1859772830,1859772830,2491430285,393227302,2021-07-16
23,,195_2491400067_UBS,1859769359,OB,UCB,Close,Close,,UBS,1859769359,1859769359,2491430285,393227302,2021-07-16
24,,70_2491400067_UBS,1859769597,OB,UCB,Close,Close,,UBS,1859769597,1859769597,2491430285,393227302,2021-07-16
25,,74_2491400067_UBS,1859769620,OB,UCB,Close,Close,,UBS,1859769620,1859769620,2491430285,393227302,2021-07-16
26,,222_2491400067_UBS,1859769626,OB,UCB,Close,Close,,UBS,1859769626,1859769626,2491430285,393227302,2021-07-16
27,,71_2491400081_UBS,1859772806,OB,UCB,Close,Close,,UBS,1859772806,1859772806,2491430285,393227302,2021-07-16
28,,238_2491400081_UBS,1859772571,OB,UCB,Close,Close,,UBS,1859772571,1859772571,2491430285,393227302,2021-07-16
29,,73_2491400067_UBS,1859769615,OB,UCB,Close,Close,,UBS,1859769615,1859769615,2491430285,393227302,2021-07-16
30,,228_2491400067_UBS,1859769630,OB,UCB,Close,Close,,UBS,1859769630,1859769630,2491430285,393227302,2021-07-16
31,,70_2491400081_UBS,1859772800,OB,UCB,Close,Close,,UBS,1859772800,1859772800,2491430285,393227302,2021-07-16
32,,74_2491400081_UBS,1859772817,OB,UCB,Close,Close,,UBS,1859772817,1859772817,2491430285,393227302,2021-07-16
33,,197_2491400081_UBS,1859772559,OB,UCB,Close,Close,,UBS,1859772559,1859772559,2491430285,393227302,2021-07-16
34,,184_2491400067_UBS,1859769628,OB,UCB,Close,Close,,UBS,1859769628,1859769628,2491430285,393227302,2021-07-16
35,,228_2491400081_UBS,1859772820,OB,UCB,Close,Close,,UBS,1859772820,1859772820,2491430285,393227302,2021-07-16
36,,73_2491400081_UBS,1859772810,OB,UCB,Close,Close,,UBS,1859772810,1859772810,2491430285,393227302,2021-07-16
37,,84_2491400067_UBS,1859769358,OB,UCB,Close,Close,,UBS,1859769358,1859769358,2491430285,393227302,2021-07-16
38,,179_2491400067_UBS,1859769611,OB,UCB,Close,Close,,UBS,1859769611,1859769611,2491430285,393227302,2021-07-16
39,,184_2491400081_UBS,1859772824,OB,UCB,Close,Close,,UBS,1859772824,1859772824,2491430285,393227302,2021-07-16
40,,197_2491400067_UBS,1859769368,OB,UCB,Close,Close,,UBS,1859769368,1859769368,2491430285,393227302,2021-07-16
41,,220_2491400067_UBS,1859769600,OB,UCB,Close,Close,,UBS,1859769600,1859769600,2491430285,393227302,2021-07-16
42,,75_2491400081_UBS,1859772814,OB,UCB,Close,Close,,UBS,1859772814,1859772814,2491430285,393227302,2021-07-16
43,,84_2491400081_UBS,1859772558,OB,UCB,Close,Close,,UBS,1859772558,1859772558,2491430285,393227302,2021-07-16
44,,81_2491400067_UBS,1859769366,OB,UCB,Close,Close,,UBS,1859769366,1859769366,2491430285,393227302,2021-07-16
45,,179_2491400081_UBS,1859772804,OB,UCB,Close,Close,,UBS,1859772804,1859772804,2491430285,393227302,2021-07-16
46,,239_2491400081_UBS,1859772576,OB,UCB,Close,Close,,UBS,1859772576,1859772576,2491430285,393227302,2021-07-16
47,,185_2491400067_UBS,1859769627,OB,UCB,Close,Close,,UBS,1859769627,1859769627,2491430285,393227302,2021-07-16
48,,240_2491400067_UBS,1859769374,OB,UCB,Close,Close,,UBS,1859769374,1859769374,2491430285,393227302,2021-07-16
49,,75_2491400067_UBS,1859769603,OB,UCB,Close,Close,,UBS,1859769603,1859769603,2491430285,393227302,2021-07-16
50,,220_2491400081_UBS,1859772813,OB,UCB,Close,Close,,UBS,1859772813,1859772813,2491430285,393227302,2021-07-16
51,,241_2491400081_UBS,1859772577,OB,UCB,Close,Close,,UBS,1859772577,1859772577,2491430285,393227302,2021-07-16
52,,240_2491400081_UBS,1859772572,OB,UCB,Close,Close,,UBS,1859772572,1859772572,2491430285,393227302,2021-07-16
53,,239_2491400067_UBS,1859769377,OB,UCB,Close,Close,,UBS,1859769377,1859769377,2491430285,393227302,2021-07-16
54,,202_2491400081_UBS,1859772567,OB,UCB,Close,Close,,UBS,1859772567,1859772567,2491430285,393227302,2021-07-16
55,,81_2491400081_UBS,1859772563,OB,UCB,Close,Close,,UBS,1859772563,1859772563,2491430285,393227302,2021-07-16
56,,185_2491400081_UBS,1859772809,OB,UCB,Close,Close,,UBS,1859772809,1859772809,2491430285,393227302,2021-07-16
57,,182_2491400081_UBS,1859772818,OB,UCB,Close,Close,,UBS,1859772818,1859772818,2491430285,393227302,2021-07-16
58,,241_2491400067_UBS,1859769378,OB,UCB,Close,Close,,UBS,1859769378,1859769378,2491430285,393227302,2021-07-16
59,,202_2491400067_UBS,1859769367,OB,UCB,Close,Close,,UBS,1859769367,1859769367,2491430285,393227302,2021-07-16
60,,72_2491400081_UBS,1859772808,OB,UCB,Close,Close,,UBS,1859772808,1859772808,2491430285,393227302,2021-07-16
61,,182_2491400067_UBS,1859769612,OB,UCB,Close,Close,,UBS,1859769612,1859769612,2491430285,393227302,2021-07-16
62,,85_2491400067_UBS,1859769375,OB,UCB,Close,Close,,UBS,1859769375,1859769375,2491430285,393227302,2021-07-16
63,,224_2491400081_UBS,1859772827,OB,UCB,Close,Close,,UBS,1859772827,1859772827,2491430285,393227302,2021-07-16
64,,230_2491400067_UBS,1859769632,OB,UCB,Close,Close,,UBS,1859769632,1859769632,2491430285,393227302,2021-07-16
65,,227_2491400067_UBS,1859769631,OB,UCB,Close,Close,,UBS,1859769631,1859769631,2491430285,393227302,2021-07-16
66,,72_2491400067_UBS,1859769609,OB,UCB,Close,Close,,UBS,1859769609,1859769609,2491430285,393227302,2021-07-16
67,,180_2491400067_UBS,1859769623,OB,UCB,Close,Close,,UBS,1859769623,1859769623,2491430285,393227302,2021-07-16
68,,229_2491400067_UBS,1859769629,OB,UCB,Close,Close,,UBS,1859769629,1859769629,2491430285,393227302,2021-07-16
69,,227_2491400081_UBS,1859772802,OB,UCB,Close,Close,,UBS,1859772802,1859772802,2491430285,393227302,2021-07-16
70,,224_2491400067_UBS,1859769616,OB,UCB,Close,Close,,UBS,1859769616,1859769616,2491430285,393227302,2021-07-16
71,,85_2491400081_UBS,1859772566,OB,UCB,Close,Close,,UBS,1859772566,1859772566,2491430285,393227302,2021-07-16
72,,77_2491400067_UBS,1859769619,OB,UCB,Close,Close,,UBS,1859769619,1859769619,2491430285,393227302,2021-07-16
73,,230_2491400081_UBS,1859772829,OB,UCB,Close,Close,,UBS,1859772829,1859772829,2491430285,393227302,2021-07-16
74,,235_2491400081_UBS,1859772570,OB,UCB,Close,Close,,UBS,1859772570,1859772570,2491430285,393227302,2021-07-16
75,,229_2491400081_UBS,1859772811,OB,UCB,Close,Close,,UBS,1859772811,1859772811,2491430285,393227302,2021-07-16
76,,180_2491400081_UBS,1859772807,OB,UCB,Close,Close,,UBS,1859772807,1859772807,2491430285,393227302,2021-07-16
77,,226_2491400067_UBS,1859769621,OB,UCB,Close,Close,,UBS,1859769621,1859769621,2491430285,393227302,2021-07-16
78,,181_2491400081_UBS,1859772798,OB,UCB,Close,Close,,UBS,1859772798,1859772798,2491430285,393227302,2021-07-16
79,,235_2491400067_UBS,1859769365,OB,UCB,Close,Close,,UBS,1859769365,1859769365,2491430285,393227302,2021-07-16
80,,77_2491400081_UBS,1859772822,OB,UCB,Close,Close,,UBS,1859772822,1859772822,2491430285,393227302,2021-07-16
81,,86_2491400067_UBS,1859769357,OB,UCB,Close,Close,,UBS,1859769357,1859769357,2491430285,393227302,2021-07-16
82,,83_2491400081_UBS,1859772565,OB,UCB,Close,Close,,UBS,1859772565,1859772565,2491430285,393227302,2021-07-16
83,,80_2491400081_UBS,1859772555,OB,UCB,Close,Close,,UBS,1859772555,1859772555,2491430285,393227302,2021-07-16
84,,201_2491400081_UBS,1859772560,OB,UCB,Close,Close,,UBS,1859772560,1859772560,2491430285,393227302,2021-07-16
85,,181_2491400067_UBS,1859769624,OB,UCB,Close,Close,,UBS,1859769624,1859769624,2491430285,393227302,2021-07-16
86,,231_2491400067_UBS,1859769633,OB,UCB,Close,Close,,UBS,1859769633,1859769633,2491430285,393227302,2021-07-16
