,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
403,122_2491502132_Integrata,,2135852426,OB,UCB,Close,Close,,Goldman Sachs
410,122_2491470402_Integrata,,1860527098,OB,UCB,Close,Close,,Goldman Sachs
433,91_2491470402_Integrata,,1860527093,OB,UCB,Close,Close,,Goldman Sachs
454,93_2491470402_Integrata,,1860527111,OB,UCB,Close,Close,,Goldman Sachs
463,30_2491470402_Integrata,,1860527151,OB,UCB,Close,Close,,Goldman Sachs
468,90_2491470402_Integrata,,1860527070,OB,UCB,Close,Close,,Goldman Sachs
472,31_2491470402_Integrata,,1860527158,OB,UCB,Close,Close,,Goldman Sachs
498,26_2491470402_Integrata,,1860527114,OB,UCB,Close,Close,,Goldman Sachs
507,199_2491470402_Integrata,,1860527161,OB,UCB,Close,Close,,Goldman Sachs
513,88_2491470402_Integrata,,1860527175,OB,UCB,Close,Close,,Goldman Sachs
536,100_2491470402_Integrata,,1860527160,OB,UCB,Close,Close,,Goldman Sachs
543,101_2491470402_Integrata,,1860527169,OB,UCB,Close,Close,,Goldman Sachs
549,200_2491470402_Integrata,,1860527177,OB,UCB,Close,Close,,Goldman Sachs
567,34_2491470402_Integrata,,1860527176,OB,UCB,Close,Close,,Goldman Sachs
599,24_2491470402_Integrata,,1860527094,OB,UCB,Close,Close,,Goldman Sachs
626,102_2491470402_Integrata,,1860527180,OB,UCB,Close,Close,,Goldman Sachs
639,35_2491470402_Integrata,,1860527182,OB,UCB,Close,Close,,Goldman Sachs
651,33_2491470402_Integrata,,1860527170,OB,UCB,Close,Close,,Goldman Sachs
688,32_2491470402_Integrata,,1860527164,OB,UCB,Close,Close,,Goldman Sachs
2612,213_2491491907_Integrata,,2123626822,OB,UCB,Close,Close,,Goldman Sachs
2614,212_2491491907_Integrata,,2123626819,OB,UCB,Close,Close,,Goldman Sachs
2678,41_2491359723_Integrata,,1953261332,SDB,UCB,Close,Close,,Goldman Sachs
3445,7_2491470402_Integrata,,1860527046,OB,UCB,Close,Close,,Goldman Sachs
3482,116_2491357910_Integrata,,1947086870,SDB,UCB,Close,Close,,Goldman Sachs
3548,89_2491470402_Integrata,,1860527051,OB,UCB,Close,Close,,Goldman Sachs
3551,126_2491502132_Integrata,,2135852443,OB,UCB,Close,Close,,Goldman Sachs
3554,126_2491470402_Integrata,,1860527065,OB,UCB,Close,Close,,Goldman Sachs
