,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
53,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
58,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
68,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,
73,1_4551430048_Integrata,,1859897095,OB,UCB,Close,Close,
132,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,
141,2_4551430048_Integrata,,1859897094,OB,UCB,Close,Close,
143,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,
147,2_4551430044_Integrata,,1859896251,OB,UCB,Close,Close,
150,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,
158,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,
164,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,
172,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,
180,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,
189,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,
193,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,
198,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,
204,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,
208,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,
212,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,
218,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,
226,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,
229,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,
235,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,
238,109_4551426010_Integrata,,1859876143,OB,UCB,Close,Close,
241,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,
251,80_4551426010_Integrata,,1859876138,OB,UCB,Close,Close,
255,67_4551426010_Integrata,,1859876132,OB,UCB,Close,Close,
257,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,
267,111_4551426010_Integrata,,1859876139,OB,UCB,Close,Close,
268,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,
271,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,
292,105_4551426010_Integrata,,1859876033,OB,UCB,Close,Close,
297,151_4551426010_Integrata,,1859876066,OB,UCB,Close,Close,
310,153_4551426010_Integrata,,1859876059,OB,UCB,Close,Close,
350,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
358,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
416,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
424,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
435,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
444,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
490,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,
495,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,
530,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
532,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
536,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
541,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
4181,,16_4551430044_CACEIS,1859896253,OB,UCB,Close,Close,
4186,,16_4551430048_CACEIS,1859897096,OB,UCB,Close,Close,
7099,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
7109,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
15467,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
15478,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
