,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
36085,99_2491148039_Integrata,149_2491148039_Goldman Sachs,1665142501,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS.,Goldman Sachs 
36092,37_249822595_Integrata,63_249822595_Goldman Sachs,1235485419,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between Integrata and GS for the SD of 04-15-2020,Goldman Sachs 
36094,32_249706017_Integrata,30_249706017_Goldman Sachs,1082110807,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36099,110_249415148_Integrata,48_249415148_Goldman Sachs,598948499,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
36105,49_249637302_Integrata,95_249644434_Goldman Sachs,977294388,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds booked between Integrata and GS,Goldman Sachs 
36108,14_249450361_Integrata,21_249464566_Goldman Sachs,674087854,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36114,154_249926614_Integrata,133_249928764_Goldman Sachs,1376242883,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS.,Goldman Sachs 
36120,178_249864192_Integrata,253_249865540_Goldman Sachs,1291629190,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS.,Goldman Sachs 
36127,39_249413740_Integrata,94_249413740_Goldman Sachs,596956186,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
36133,32_249908716_Integrata,594_249951400_Goldman Sachs,1416953948,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36141,49_249955212_Integrata,144_249955212_Goldman Sachs,1419470987,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
36149,97_340574_Integrata,25_337438_Goldman Sachs,491308898,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36260,119_2491158727_Integrata,138_2491158727_Goldman Sachs,1681145543,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS.,Goldman Sachs 
36265,55_2491323830_Integrata,202_2491323830_Goldman Sachs,1900797507,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for the SD of 04/28/2021,Goldman Sachs 
36272,18_249781859_Integrata,66_249781859_Goldman Sachs,1183427695,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36275,5_2491498131_Integrata,47_2491498131_Goldman Sachs,2131444604,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for the SD of 08/26/2021.,Goldman Sachs 
36281,59_2491229138_Integrata,109_2491229138_Goldman Sachs,1775194058,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between Integrata and GS,Goldman Sachs 
36283,103_2491245116_Integrata,248_2491241906_Goldman Sachs,1796458463,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
36287,77_249455325_Integrata,79_249448899_Goldman Sachs,659758994,UMB,UMB,UMB_Carry_Forward,UMB,Difference  in Trade settlement  booked at GS and  Integrata,Goldman Sachs 
36288,100_249901223_Integrata,572_249901223_Goldman Sachs,1373603090,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36289,109_249391134_Integrata,133_249391134_Goldman Sachs,567295290,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds booked between Integrata and GS,Goldman Sachs 
36290,42_249840474_Integrata,65_249840474_Goldman Sachs,1258271768,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36291,22_249939932_Integrata,491_249939932_Goldman Sachs,1391776107,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between Integrata  and GS due to fee and commission,Goldman Sachs 
36292,129_2491301726_Integrata,37_2491301726_Goldman Sachs,1870143224,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS,Goldman Sachs 
36293,74_2491040475_Integrata,402_2491081031_Goldman Sachs,1631350758,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36294,90_2491084778_Integrata,685_2491122225_Goldman Sachs,1631334966,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36295,152_249666877_Integrata,176_249666877_Goldman Sachs,1017833288,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between Integrata and GS,Goldman Sachs 
36296,245_249795438_Integrata,106_249791787_Goldman Sachs,1200654992,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36297,94_2491152822_Integrata,148_2491167105_Goldman Sachs,1692352022,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
36298,19_249498679_Integrata,11_249500496_Goldman Sachs,733543866,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36299,71_249939932_Integrata,412_249939932_Goldman Sachs,1391597667,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36300,32_249989678_Integrata,461_249989678_Goldman Sachs,1455938114,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36301,78_249920036_Integrata,398_249984106_Goldman Sachs,1449044970,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36302,94_2491430522_Integrata,123_2491430522_Goldman Sachs,2043029092,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for SD 07/14/2021,Goldman Sachs 
36303,206_2491177673_Integrata,224_2491177673_Goldman Sachs,1704271255,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS.,Goldman Sachs 
36304,126_2491312674_Integrata,298_2491312674_Goldman Sachs,1883356678,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for SD 04/15/2021,Goldman Sachs 
36305,71_2491247789_Integrata,73_2491247789_Goldman Sachs,1800419261,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36306,29_249838882_Integrata,527_249838882_Goldman Sachs,1255919057,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36307,79_249906864_Integrata,207_249906864_Goldman Sachs,1347282227,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS.,Goldman Sachs 
36308,24_249377630_Integrata,23_249380879_Goldman Sachs,553318525,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36309,95_2491336930_Integrata,"234_2491336930_Goldman Sachs,233_2491336930_Goldman Sachs,149_2491340660_Goldman Sachs,148_2491340660_Goldman Sachs",1922907426,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for the SD of 05-06-2021.,Goldman Sachs 
36310,96_2491301726_Integrata,27_2491301726_Goldman Sachs,1870143223,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS,Goldman Sachs 
36311,110_2491101007_Integrata,"80_249795438_Goldman Sachs,501_2491207219_Goldman Sachs,444_2491165094_Goldman Sachs",1775152446,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between Integrata and GS,Goldman Sachs 
36312,10_249985970_Integrata,287_249985970_Goldman Sachs,1451365990,UMB,UMB,UMB_Carry_Forward,UMB,Difference in proceeds booked between  Integrata and GS,Goldman Sachs 
36313,27_249416120_Integrata,112_249445572_Goldman Sachs,641671112,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
36314,60_249586294_Integrata,113_249586294_Goldman Sachs,877212047,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
36315,138_2491301726_Integrata,61_2491301726_Goldman Sachs,1870143263,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS,Goldman Sachs 
36316,122_249798955_Integrata,43_249775374_Goldman Sachs,1210318186,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
36317,2_300154_Integrata,103_300154_Goldman Sachs,421645911,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
