,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
2,,68_2491430289_Barclays,1860076014,OB,UCB,Close,Close,,Barclays
3,,80_2491430289_Barclays,1860076012,OB,UCB,Close,Close,,Barclays
4,,69_2491430289_Barclays,1860076016,OB,UCB,Close,Close,,Barclays
5,,81_2491430289_Barclays,1860076021,OB,UCB,Close,Close,,Barclays
8,,79_2491430289_Barclays,1860076015,OB,UCB,Close,Close,,Barclays
10,,78_2491430289_Barclays,1860076020,OB,UCB,Close,Close,,Barclays
16,,88_2491430289_Barclays,1860076024,OB,UCB,Close,Close,,Barclays
19,,87_2491430289_Barclays,1860076023,OB,UCB,Close,Close,,Barclays
58,21_2491430317_Integrata,,1860081364,OB,UCB,Close,Close,,Barclays
72,31_2491430317_Integrata,,1860081368,OB,UCB,Close,Close,,Barclays
79,28_2491430317_Integrata,,1860081374,OB,UCB,Close,Close,,Barclays
83,33_2491430317_Integrata,,1860081372,OB,UCB,Close,Close,,Barclays
120,25_2491430317_Integrata,,1860081371,OB,UCB,Close,Close,,Barclays
164,23_2491430317_Integrata,,1860081367,OB,UCB,Close,Close,,Barclays
179,32_2491430317_Integrata,,1860081370,OB,UCB,Close,Close,,Barclays
214,22_2491430317_Integrata,,1860081366,OB,UCB,Close,Close,,Barclays
215,30_2491430317_Integrata,,1860081365,OB,UCB,Close,Close,,Barclays
223,24_2491430317_Integrata,,1860081369,OB,UCB,Close,Close,,Barclays
225,29_2491430317_Integrata,,1860081375,OB,UCB,Close,Close,,Barclays
270,27_2491430317_Integrata,,1860081373,OB,UCB,Close,Close,,Barclays
330,,24_2491450112_Barclays,1860134614,OB,UCB,Close,Close,,Barclays
341,,24_2491430319_Barclays,1860081704,OB,UCB,Close,Close,,Barclays
413,20_2491430317_Integrata,,1860081395,OB,UCB,Close,Close,,Barclays
427,26_2491430317_Integrata,,1860081406,OB,UCB,Close,Close,,Barclays
520,,13_2491450190_Barclays,1860153360,OB,UCB,Close,Close,,Barclays
522,,14_2491450151_Barclays,1860150816,OB,UCB,Close,Close,,Barclays
574,,51_2491450190_Barclays,1860153367,OB,UCB,Close,Close,,Barclays
670,,22_2491450112_Barclays,1860134590,OB,UCB,Close,Close,,Barclays
672,,22_2491430319_Barclays,1860081689,OB,UCB,Close,Close,,Barclays
680,,60_2491450151_Barclays,1860150826,OB,UCB,Close,Close,,Barclays
697,,23_2491430317_Barclays,1860081428,OB,UCB,Close,Close,,Barclays
707,,24_2491430315_Barclays,1860081200,OB,UCB,Close,Close,,Barclays
764,,26_2491450151_Barclays,1860150799,OB,UCB,Close,Close,,Barclays
772,,91_2491450190_Barclays,1860153415,OB,UCB,Close,Close,,Barclays
775,,78_2491430314_Barclays,1860080997,OB,UCB,Close,Close,,Barclays
891,,58_2491450151_Barclays,1860150848,OB,UCB,Close,Close,,Barclays
894,,52_2491450151_Barclays,1860150792,OB,UCB,Close,Close,,Barclays
902,,2_2491450112_Barclays,1860134579,OB,UCB,Close,Close,,Barclays
905,,2_2491430319_Barclays,1860081631,OB,UCB,Close,Close,,Barclays
991,,12_2491450151_Barclays,1860150801,OB,UCB,Close,Close,,Barclays
1003,,74_2491426018_Barclays,1859877584,OB,UCB,Close,Close,,Barclays
1007,,68_2491430067_Barclays,1859905407,OB,UCB,Close,Close,,Barclays
1011,,68_2491430053_Barclays,1859897360,OB,UCB,Close,Close,,Barclays
1012,,78_2491426018_Barclays,1859877609,OB,UCB,Close,Close,,Barclays
1015,,69_2491430053_Barclays,1859897371,OB,UCB,Close,Close,,Barclays
1016,,69_2491430067_Barclays,1859905393,OB,UCB,Close,Close,,Barclays
1024,,74_2491430289_Barclays,1860076096,OB,UCB,Close,Close,,Barclays
1030,,74_2491430067_Barclays,1859905416,OB,UCB,Close,Close,,Barclays
1033,,74_2491430053_Barclays,1859897332,OB,UCB,Close,Close,,Barclays
1035,,72_2491430053_Barclays,1859897331,OB,UCB,Close,Close,,Barclays
1038,,72_2491430067_Barclays,1859905411,OB,UCB,Close,Close,,Barclays
1042,,93_2491430289_Barclays,1860076075,OB,UCB,Close,Close,,Barclays
1046,,77_2491426018_Barclays,1859877597,OB,UCB,Close,Close,,Barclays
1049,,67_2491430053_Barclays,1859897338,OB,UCB,Close,Close,,Barclays
1051,,67_2491430067_Barclays,1859905435,OB,UCB,Close,Close,,Barclays
1061,,96_2491430314_Barclays,1860081095,OB,UCB,Close,Close,,Barclays
1072,,80_2491430314_Barclays,1860081051,OB,UCB,Close,Close,,Barclays
1084,,79_2491430086_Barclays,1859922793,OB,UCB,Close,Close,,Barclays
1088,,77_2491430086_Barclays,1859922787,OB,UCB,Close,Close,,Barclays
1105,,64_2491450151_Barclays,1860150842,OB,UCB,Close,Close,,Barclays
1112,,63_2491450190_Barclays,1860153383,OB,UCB,Close,Close,,Barclays
1123,,23_2491430314_Barclays,1860081034,OB,UCB,Close,Close,,Barclays
1124,,63_2491430317_Barclays,1860081458,OB,UCB,Close,Close,,Barclays
1125,,24_2491430289_Barclays,1860076166,OB,UCB,Close,Close,,Barclays
1127,,78_2491430086_Barclays,1859922838,OB,UCB,Close,Close,,Barclays
1143,,1_2491450151_Barclays,1860150754,OB,UCB,Close,Close,,Barclays
1146,,1_2491450190_Barclays,1860153324,OB,UCB,Close,Close,,Barclays
1161,,96_2491430289_Barclays,1860076084,OB,UCB,Close,Close,,Barclays
1181,,79_2491426018_Barclays,1859877615,OB,UCB,Close,Close,,Barclays
1190,,36_2491450112_Barclays,1860134595,OB,UCB,Close,Close,,Barclays
1191,,36_2491430319_Barclays,1860081701,OB,UCB,Close,Close,,Barclays
1216,,40_2491430319_Barclays,1860081669,OB,UCB,Close,Close,,Barclays
1218,,40_2491450112_Barclays,1860134639,OB,UCB,Close,Close,,Barclays
1221,,77_2491430289_Barclays,1860076078,OB,UCB,Close,Close,,Barclays
1229,,80_2491400031_Barclays,1859744745,OB,UCB,Close,Close,,Barclays
1231,,75_2491426018_Barclays,1859877573,OB,UCB,Close,Close,,Barclays
1235,,73_2491430067_Barclays,1859905420,OB,UCB,Close,Close,,Barclays
1240,,73_2491430053_Barclays,1859897348,OB,UCB,Close,Close,,Barclays
1243,,82_2491430314_Barclays,1860081082,OB,UCB,Close,Close,,Barclays
1246,,77_2491430314_Barclays,1860080998,OB,UCB,Close,Close,,Barclays
1259,,87_2491450190_Barclays,1860153406,OB,UCB,Close,Close,,Barclays
1265,,99_2491430314_Barclays,1860081074,OB,UCB,Close,Close,,Barclays
1266,,78_2491400031_Barclays,1859744716,OB,UCB,Close,Close,,Barclays
1267,,76_2491426018_Barclays,1859877585,OB,UCB,Close,Close,,Barclays
1272,,79_2491400031_Barclays,1859744742,OB,UCB,Close,Close,,Barclays
