,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS,1677285639
1,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS,1401786069
2,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS,1787477082
3,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS,1246012730
4,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS,1677285640
5,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS,1892570163
6,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS,1510371605
7,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS,2006721619
8,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS,1566187563
9,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS,1947006083
10,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS,2058655905
11,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS,1566187565
12,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS,1729611507
13,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS,1453049486
14,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS,1677285638
15,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS,1139539514
16,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS,1453049488
17,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS,2006721615
18,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS,1892570162
19,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS,1620407396
20,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS,2008157589
21,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS,1947006082
22,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS,1139539515
23,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS,1620407392
24,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS,2058655904
25,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS,1191199776
26,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS,1510371606
27,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS,1922304582
28,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS,1453049489
29,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS,1927388766
30,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS,1854343913
31,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS,1834529764
32,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS,1677285635
33,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS,1191199782
34,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS,1837024351
35,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS,1453049490
36,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS,1787477081
37,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS,1947006080
38,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS,1729611502
39,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS,1837024349
40,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS,1246012736
41,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS,1947006081
42,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS,1401786064
43,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS,1837024350
44,,187_2491238233_UBS,1787477144,OB,UCB,Close,Close,,UBS,1787477144
45,,136_249788078_UBS,1191200002,OB,UCB,Close,Close,,UBS,1191200002
46,,164_2491156763_UBS,1677285756,OB,UCB,Close,Close,,UBS,1677285756
47,,199_2491030952_UBS,1510371661,OB,UCB,Close,Close,,UBS,1510371661
48,,77_249987817_UBS,1453049561,OB,UCB,Close,Close,,UBS,1453049561
49,,6_2491470101_UBS,1860359440,OB,UCB,Close,Close,,UBS,1860359440
50,,223_2491402505_UBS,2006721711,OB,UCB,Close,Close,,UBS,2006721711
51,,118_2491403450_UBS,2008157644,OB,UCB,Close,Close,,UBS,2008157644
52,,133_249987817_UBS,1453049555,OB,UCB,Close,Close,,UBS,1453049555
53,,108_2491156763_UBS,1677285721,OB,UCB,Close,Close,,UBS,1677285721
54,,12_2491470101_UBS,1860359441,OB,UCB,Close,Close,,UBS,1860359441
55,,37_249788078_UBS,1191199958,OB,UCB,Close,Close,,UBS,1191199958
56,,189_2491238233_UBS,1787477151,OB,UCB,Close,Close,,UBS,1787477151
57,,137_249987817_UBS,1453049528,OB,UCB,Close,Close,,UBS,1453049528
58,,175_2491114307_UBS,1620407465,OB,UCB,Close,Close,,UBS,1620407465
59,,160_2491443683_UBS,2058656043,OB,UCB,Close,Close,,UBS,2058656043
60,,168_249831032_UBS,1246012782,OB,UCB,Close,Close,,UBS,1246012782
61,,138_249788078_UBS,1191199997,OB,UCB,Close,Close,,UBS,1191199997
62,,188_2491320026_UBS,1892570233,OB,UCB,Close,Close,,UBS,1892570233
63,,243_2491196372_UBS,1729611593,OB,UCB,Close,Close,,UBS,1729611593
64,,7_2491470101_UBS,1860359442,OB,UCB,Close,Close,,UBS,1860359442
65,,158_2491156763_UBS,1677285789,OB,UCB,Close,Close,,UBS,1677285789
66,,186_2491276790_UBS,1837024442,OB,UCB,Close,Close,,UBS,1837024442
67,,170_249831032_UBS,1246012789,OB,UCB,Close,Close,,UBS,1246012789
68,,239_249947534_UBS,1401786176,OB,UCB,Close,Close,,UBS,1401786176
69,,184_2491276790_UBS,1837024438,OB,UCB,Close,Close,,UBS,1837024438
70,,11_2491470101_UBS,1860359443,OB,UCB,Close,Close,,UBS,1860359443
71,,11_2491461821_UBS,2083295132,OB,UCB,Close,Close,,UBS,2083295132
72,,6_2491461821_UBS,2083295130,OB,UCB,Close,Close,,UBS,2083295130
73,,201_2491030952_UBS,1510371666,OB,UCB,Close,Close,,UBS,1510371666
74,,186_2491320026_UBS,1892570227,OB,UCB,Close,Close,,UBS,1892570227
75,,129_249987817_UBS,1453049524,OB,UCB,Close,Close,,UBS,1453049524
76,,131_249987817_UBS,1453049548,OB,UCB,Close,Close,,UBS,1453049548
77,,74_249987817_UBS,1453049542,OB,UCB,Close,Close,,UBS,1453049542
78,,111_2491156763_UBS,1677285735,OB,UCB,Close,Close,,UBS,1677285735
79,,101_249751014_UBS,1139539517,OB,UCB,Close,Close,,UBS,1139539517
80,,182_2491276790_UBS,1837024433,OB,UCB,Close,Close,,UBS,1837024433
81,,241_2491196372_UBS,1729611589,OB,UCB,Close,Close,,UBS,1729611589
82,,241_249947534_UBS,1401786178,OB,UCB,Close,Close,,UBS,1401786178
83,,165_2491073282_UBS,1566187606,OB,UCB,Close,Close,,UBS,1566187606
84,,167_2491073282_UBS,1566187612,OB,UCB,Close,Close,,UBS,1566187612
85,,221_2491402505_UBS,2006721707,OB,UCB,Close,Close,,UBS,2006721707
86,,39_249788078_UBS,1191199970,OB,UCB,Close,Close,,UBS,1191199970
87,,170_2491357765_UBS,1947006137,OB,UCB,Close,Close,,UBS,1947006137
88,,162_2491156763_UBS,1677285754,OB,UCB,Close,Close,,UBS,1677285754
89,,99_249751014_UBS,1139539527,OB,UCB,Close,Close,,UBS,1139539527
90,,168_2491357765_UBS,1947006133,OB,UCB,Close,Close,,UBS,1947006133
91,,177_2491114307_UBS,1620407469,OB,UCB,Close,Close,,UBS,1620407469
92,,172_2491357765_UBS,1947006141,OB,UCB,Close,Close,,UBS,1947006141
93,,160_2491156763_UBS,1677285790,OB,UCB,Close,Close,,UBS,1677285790
94,,162_2491443683_UBS,2058656044,OB,UCB,Close,Close,,UBS,2058656044
95,,227_2491353925_UBS,1941625781,OB,UCB,Close,Close,,UBS,1941625781
96,,230_2491353925_UBS,1941625788,OB,UCB,Close,Close,,UBS,1941625788
97,,231_2491353925_UBS,1941625790,OB,UCB,Close,Close,,UBS,1941625790
98,,226_2491353925_UBS,1941625785,OB,UCB,Close,Close,,UBS,1941625785
99,,20_2491314455_UBS,1885228098,OB,UCB,Close,Close,,UBS,1885228098
100,,17_2491376213_UBS,1973816317,OB,UCB,Close,Close,,UBS,1973816317
101,,23_2491331890_UBS,1908183192,OB,UCB,Close,Close,,UBS,1908183192
102,,22_2491204137_UBS,1739264686,OB,UCB,Close,Close,,UBS,1739264686
103,,29_2491314455_UBS,1885228091,OB,UCB,Close,Close,,UBS,1885228091
104,,36_2491312684_UBS,1883007179,OB,UCB,Close,Close,,UBS,1883007179
105,,15_2491204137_UBS,1739264931,OB,UCB,Close,Close,,UBS,1739264931
106,,55_2491357765_UBS,1947006104,OB,UCB,Close,Close,,UBS,1947006104
107,,31_2491204137_UBS,1739264940,OB,UCB,Close,Close,,UBS,1739264940
108,,35_2491355803_UBS,1944548180,OB,UCB,Close,Close,,UBS,1944548180
109,,33_2491331890_UBS,1908183199,OB,UCB,Close,Close,,UBS,1908183199
110,,35_2491331890_UBS,1908182681,OB,UCB,Close,Close,,UBS,1908182681
111,,20_2491376213_UBS,1973816324,OB,UCB,Close,Close,,UBS,1973816324
112,,21_2491376213_UBS,1973816194,OB,UCB,Close,Close,,UBS,1973816194
113,,67_249811837_UBS,1221952223,OB,UCB,Close,Close,,UBS,1221952223
114,,53_249810055_UBS,1219733662,OB,UCB,Close,Close,,UBS,1219733662
115,,39_2491473715_UBS,2098837466,OB,UCB,Close,Close,,UBS,2098837466
116,,136_2491046254_UBS,1530638626,OB,UCB,Close,Close,,UBS,1530638626
117,,44_249788078_UBS,1191199778,OB,UCB,Close,Close,,UBS,1191199778
118,,121_2491357765_UBS,1947006076,OB,UCB,Close,Close,,UBS,1947006076
119,,127_2491276790_UBS,1837024346,OB,UCB,Close,Close,,UBS,1837024346
120,,42_2491065622_UBS,1556304789,OB,UCB,Close,Close,,UBS,1556304789
121,,52_249788078_UBS,1191199780,OB,UCB,Close,Close,,UBS,1191199780
122,,50_249813899_UBS,1224749345,OB,UCB,Close,Close,,UBS,1224749345
123,,101_2491340659_UBS,1922304588,OB,UCB,Close,Close,,UBS,1922304588
124,,100_2491340659_UBS,1922304583,OB,UCB,Close,Close,,UBS,1922304583
125,,122_2491344476_UBS,1927388765,OB,UCB,Close,Close,,UBS,1927388765
126,,54_249810055_UBS,1219733663,OB,UCB,Close,Close,,UBS,1219733663
127,,90_2491056079_UBS,1543336570,OB,UCB,Close,Close,,UBS,1543336570
128,,74_2491048453_UBS,1533237929,OB,UCB,Close,Close,,UBS,1533237929
