,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
207,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
868,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
891,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
1102,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
1587,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
3165,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
3827,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
6282,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
6434,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
8398,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
8412,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
12845,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
13967,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
14744,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
15426,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
15469,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
