,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
851,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
2717,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
3344,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
3389,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
3501,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
3710,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
4943,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
14328,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
14406,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
14475,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
14517,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
15043,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
15061,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
15105,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
15975,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
16693,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
