,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
277,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
279,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
570,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
572,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
594,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
595,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
596,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
598,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
1572,,1_4551470274_CACEIS,1860474748,OB,UCB,Close,Close,
1582,,1_4551497192_CACEIS,2129682868,OB,UCB,Close,Close,
2248,,2_4551470274_CACEIS,1860474749,OB,UCB,Close,Close,
2254,,2_4551497192_CACEIS,2129682869,OB,UCB,Close,Close,
4398,,4_4551470274_CACEIS,1860474750,OB,UCB,Close,Close,
4404,,4_4551497192_CACEIS,2129682870,OB,UCB,Close,Close,
5508,,6_4551470274_CACEIS,1860474751,OB,UCB,Close,Close,
5524,,6_4551497192_CACEIS,2129682871,OB,UCB,Close,Close,
6494,,10_4551470274_CACEIS,1860474752,OB,UCB,Close,Close,
6505,,10_4551497192_CACEIS,2129682872,OB,UCB,Close,Close,
10677,,13_4551470274_CACEIS,1860474754,OB,UCB,Close,Close,
10682,,13_4551497192_CACEIS,2129682874,OB,UCB,Close,Close,
12493,,14_4551470274_CACEIS,1860474755,OB,UCB,Close,Close,
12502,,14_4551497192_CACEIS,2129682875,OB,UCB,Close,Close,
14830,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
15073,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
15075,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
15084,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
