,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915
1,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902
2,,73_2491443714_Barclays,2058667705,OB,UCB,Close,Close,,Barclays,2058667705
3,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895
4,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550
5,,83_2491443714_Barclays,2058667698,OB,UCB,Close,Close,,Barclays,2058667698
6,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662
7,,71_2491443714_Barclays,2058667685,OB,UCB,Close,Close,,Barclays,2058667685
8,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560
9,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526
10,,79_2491443714_Barclays,2058667679,OB,UCB,Close,Close,,Barclays,2058667679
11,,72_2491443714_Barclays,2058667692,OB,UCB,Close,Close,,Barclays,2058667692
12,,80_2491443714_Barclays,2058667686,OB,UCB,Close,Close,,Barclays,2058667686
13,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934
14,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956
15,,84_2491443714_Barclays,2058667714,OB,UCB,Close,Close,,Barclays,2058667714
16,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921
17,,81_2491443714_Barclays,2058667671,OB,UCB,Close,Close,,Barclays,2058667671
18,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927
19,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661
20,,82_2491443714_Barclays,2058667678,OB,UCB,Close,Close,,Barclays,2058667678
21,,74_2491443714_Barclays,2058667710,OB,UCB,Close,Close,,Barclays,2058667710
22,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969
23,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538
24,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays,1682323910
25,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays,1729609912
26,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays,1917124972
