,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
543,2_4551470403_Integrata,,1860525861,OB,UCB,Close,Close,
546,3_4551502490_Integrata,,2136195234,OB,UCB,Close,Close,
550,3_4551470403_Integrata,,1860525863,OB,UCB,Close,Close,
551,1_4551502490_Integrata,,2136195231,OB,UCB,Close,Close,
555,1_4551470403_Integrata,,1860525866,OB,UCB,Close,Close,
557,5_4551470403_Integrata,,1860525869,OB,UCB,Close,Close,
561,5_4551502490_Integrata,,2136195252,OB,UCB,Close,Close,
562,4_4551470403_Integrata,,1860525868,OB,UCB,Close,Close,
567,4_4551502490_Integrata,,2136195236,OB,UCB,Close,Close,
598,8_4551470403_Integrata,,1860525862,OB,UCB,Close,Close,
616,9_4551470403_Integrata,,1860525865,OB,UCB,Close,Close,
619,9_4551502490_Integrata,,2136195240,OB,UCB,Close,Close,
637,8_4551502490_Integrata,,2136195238,OB,UCB,Close,Close,
656,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
658,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
660,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
661,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
677,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
839,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
841,2_4551502490_Integrata,,2136195232,OB,UCB,Close,Close,
847,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
848,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
1950,,15_4551502490_CACEIS,2136195276,OB,UCB,Close,Close,
1958,,15_4551470403_CACEIS,1860525906,OB,UCB,Close,Close,
2154,,2_4551470403_CACEIS,1860525873,OB,UCB,Close,Close,
2164,,2_4551502490_CACEIS,2136195239,OB,UCB,Close,Close,
2303,,14_4551470403_CACEIS,1860525903,OB,UCB,Close,Close,
2309,,14_4551502490_CACEIS,2136195272,OB,UCB,Close,Close,
2558,,13_4551470403_CACEIS,1860525902,OB,UCB,Close,Close,
2564,,13_4551502490_CACEIS,2136195250,OB,UCB,Close,Close,
2572,,7_4551470403_CACEIS,1860525897,OB,UCB,Close,Close,
2581,,7_4551502490_CACEIS,2136195255,OB,UCB,Close,Close,
3602,,39_4551502490_CACEIS,2136195278,OB,UCB,Close,Close,
3613,,39_4551470403_CACEIS,1860525911,OB,UCB,Close,Close,
3657,,40_4551502490_CACEIS,2136195253,OB,UCB,Close,Close,
3658,,40_4551470403_CACEIS,1860525909,OB,UCB,Close,Close,
5478,,11_4551470403_CACEIS,1860525887,OB,UCB,Close,Close,
5483,,11_4551502490_CACEIS,2136195266,OB,UCB,Close,Close,
5927,,35_4551470403_CACEIS,1860525896,OB,UCB,Close,Close,
5936,,35_4551502490_CACEIS,2136195269,OB,UCB,Close,Close,
6202,,20_4551470403_CACEIS,1860525890,OB,UCB,Close,Close,
6206,,20_4551502490_CACEIS,2136195281,OB,UCB,Close,Close,
6421,,32_4551470403_CACEIS,1860525899,OB,UCB,Close,Close,
6423,,32_4551502490_CACEIS,2136195262,OB,UCB,Close,Close,
6553,,30_4551470403_CACEIS,1860525889,OB,UCB,Close,Close,
6557,,30_4551502490_CACEIS,2136195267,OB,UCB,Close,Close,
7761,,5_4551470403_CACEIS,1860525876,OB,UCB,Close,Close,
7767,,5_4551502490_CACEIS,2136195247,OB,UCB,Close,Close,
7894,,24_4551502490_CACEIS,2136195251,OB,UCB,Close,Close,
7897,,24_4551470403_CACEIS,1860525910,OB,UCB,Close,Close,
8498,,31_4551470403_CACEIS,1860525882,OB,UCB,Close,Close,
8507,,31_4551502490_CACEIS,2136195261,OB,UCB,Close,Close,
8670,,27_4551470403_CACEIS,1860525877,OB,UCB,Close,Close,
8679,,27_4551502490_CACEIS,2136195257,OB,UCB,Close,Close,
8779,,25_4551470403_CACEIS,1860525905,OB,UCB,Close,Close,
8793,,25_4551502490_CACEIS,2136195283,OB,UCB,Close,Close,
8839,,26_4551470403_CACEIS,1860525908,OB,UCB,Close,Close,
8848,,26_4551502490_CACEIS,2136195248,OB,UCB,Close,Close,
8862,,34_4551502490_CACEIS,2136195263,OB,UCB,Close,Close,
8871,,34_4551470403_CACEIS,1860525891,OB,UCB,Close,Close,
10753,,8_4551470403_CACEIS,1860525880,OB,UCB,Close,Close,
10767,,8_4551502490_CACEIS,2136195256,OB,UCB,Close,Close,
12192,,1_4551502490_CACEIS,2136195237,OB,UCB,Close,Close,
12206,,1_4551470403_CACEIS,1860525872,OB,UCB,Close,Close,
15719,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
15723,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
15754,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
15762,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
15804,,21_4551470403_CACEIS,1860525879,OB,UCB,Close,Close,
15816,,21_4551502490_CACEIS,2136195245,OB,UCB,Close,Close,
