,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
8,,18_4551470403_CACEIS,1860554656,SPM,UCB,Close,Close,
9,,18_4551502490_CACEIS,1860554660,SPM,UCB,Close,Close,
10,,38_4551502490_CACEIS,1860554661,SPM,UCB,Close,Close,
11,,38_4551470403_CACEIS,1860554662,SPM,UCB,Close,Close,
12,,29_4551470403_CACEIS,1860554665,SPM,UCB,Close,Close,
13,,29_4551502490_CACEIS,1860554663,SPM,UCB,Close,Close,
14,,36_4551502490_CACEIS,1860554664,SPM,UCB,Close,Close,
15,,36_4551470403_CACEIS,1860554666,SPM,UCB,Close,Close,
16,,23_4551502490_CACEIS,1860554668,SPM,UCB,Close,Close,
17,,23_4551470403_CACEIS,1860554667,SPM,UCB,Close,Close,
21,,33_4551470403_CACEIS,1860554673,SPM,UCB,Close,Close,
22,,33_4551502490_CACEIS,1860554674,SPM,UCB,Close,Close,
23,,28_4551470403_CACEIS,1860554675,SPM,UCB,Close,Close,
24,,28_4551502490_CACEIS,1860554672,SPM,UCB,Close,Close,
25,,17_4551470403_CACEIS,1860554676,SPM,UCB,Close,Close,
26,,17_4551502490_CACEIS,1860554677,SPM,UCB,Close,Close,
139,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
144,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
158,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
163,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
230,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
236,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
294,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
301,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
329,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
333,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
419,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
424,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
1199,,37_4551502490_CACEIS,2136195271,OB,UCB,Close,Close,
1204,,37_4551470403_CACEIS,1860525881,OB,UCB,Close,Close,
3810,,41_4551470403_CACEIS,1860525912,OB,UCB,Close,Close,
3818,,41_4551502490_CACEIS,2136195258,OB,UCB,Close,Close,
5348,,6_4551470403_CACEIS,1860525892,OB,UCB,Close,Close,
5357,,6_4551502490_CACEIS,2136195249,OB,UCB,Close,Close,
5437,,12_4551470403_CACEIS,1860525893,OB,UCB,Close,Close,
5442,,12_4551502490_CACEIS,2136195268,OB,UCB,Close,Close,
5450,,16_4551502490_CACEIS,2136195270,OB,UCB,Close,Close,
5457,,16_4551470403_CACEIS,1860525898,OB,UCB,Close,Close,
14007,,10_4551470403_CACEIS,1860525885,OB,UCB,Close,Close,
14014,,10_4551502490_CACEIS,2136195264,OB,UCB,Close,Close,
15368,,9_4551502490_CACEIS,2136195260,OB,UCB,Close,Close,
15379,,9_4551470403_CACEIS,1860525884,OB,UCB,Close,Close,
15519,,22_4551502490_CACEIS,2136195280,OB,UCB,Close,Close,
15531,,22_4551470403_CACEIS,1860525900,OB,UCB,Close,Close,
15535,,19_4551470403_CACEIS,1860525895,OB,UCB,Close,Close,
15550,,19_4551502490_CACEIS,2136195279,OB,UCB,Close,Close,
16658,,4_4551502490_CACEIS,2136195244,OB,UCB,Close,Close,
16672,,4_4551470403_CACEIS,1860525875,OB,UCB,Close,Close,
16675,,3_4551470403_CACEIS,1860525874,OB,UCB,Close,Close,
16687,,3_4551502490_CACEIS,2136195241,OB,UCB,Close,Close,
