,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
54,178_4551430295_Integrata,,1860078135,OB,UCB,Close,Close,
65,1_4551430048_Integrata,,1859897095,OB,UCB,Close,Close,
69,29_4551430295_Integrata,,1860078142,OB,UCB,Close,Close,
74,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,
79,12_4551430295_Integrata,,1860078183,OB,UCB,Close,Close,
90,170_4551430295_Integrata,,1860078186,OB,UCB,Close,Close,
100,63_4551430295_Integrata,,1860078178,OB,UCB,Close,Close,
109,43_4551430295_Integrata,,1860078167,OB,UCB,Close,Close,
118,46_4551430295_Integrata,,1860078190,OB,UCB,Close,Close,
128,47_4551430295_Integrata,,1860078195,OB,UCB,Close,Close,
136,215_4551430295_Integrata,,1860077954,OB,UCB,Close,Close,
147,89_4551430295_Integrata,,1860077953,OB,UCB,Close,Close,
156,217_4551430295_Integrata,,1860078114,OB,UCB,Close,Close,
166,216_4551430295_Integrata,,1860078111,OB,UCB,Close,Close,
174,10_4551450020_Integrata,,1860084493,OB,UCB,Close,Close,
176,90_4551430295_Integrata,,1860077950,OB,UCB,Close,Close,
178,10_4551450053_Integrata,,1860095133,OB,UCB,Close,Close,
184,197_4551430295_Integrata,,1860077956,OB,UCB,Close,Close,
193,225_4551430295_Integrata,,1860078052,OB,UCB,Close,Close,
203,103_4551430295_Integrata,,1860078044,OB,UCB,Close,Close,
210,107_4551430295_Integrata,,1860078047,OB,UCB,Close,Close,
217,17_4551450020_Integrata,,1860084484,OB,UCB,Close,Close,
218,200_4551430295_Integrata,,1860078054,OB,UCB,Close,Close,
221,17_4551450053_Integrata,,1860095141,OB,UCB,Close,Close,
225,100_4551430295_Integrata,,1860078018,OB,UCB,Close,Close,
234,227_4551430295_Integrata,,1860078025,OB,UCB,Close,Close,
236,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,
240,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,
241,111_4551430295_Integrata,,1860077963,OB,UCB,Close,Close,
249,113_4551430295_Integrata,,1860077969,OB,UCB,Close,Close,
257,79_4551430295_Integrata,,1860077998,OB,UCB,Close,Close,
264,116_4551430295_Integrata,,1860077996,OB,UCB,Close,Close,
271,19_4551430295_Integrata,,1860078192,OB,UCB,Close,Close,
277,16_4551430295_Integrata,,1860078179,OB,UCB,Close,Close,
283,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,
285,163_4551430295_Integrata,,1860078201,OB,UCB,Close,Close,
289,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,
293,65_4551430295_Integrata,,1860078198,OB,UCB,Close,Close,
301,86_4551430295_Integrata,,1860078023,OB,UCB,Close,Close,
309,207_4551430295_Integrata,,1860078032,OB,UCB,Close,Close,
321,196_4551430295_Integrata,,1860077981,OB,UCB,Close,Close,
330,115_4551430295_Integrata,,1860077974,OB,UCB,Close,Close,
331,16_4551450053_Integrata,,1860095139,OB,UCB,Close,Close,
337,138_4551430295_Integrata,,1860078134,OB,UCB,Close,Close,
338,16_4551450020_Integrata,,1860084481,OB,UCB,Close,Close,
344,160_4551430295_Integrata,,1860078140,OB,UCB,Close,Close,
354,31_4551430295_Integrata,,1860078150,OB,UCB,Close,Close,
362,8_4551430295_Integrata,,1860078146,OB,UCB,Close,Close,
369,153_4551430295_Integrata,,1860078189,OB,UCB,Close,Close,
373,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
378,68_4551430295_Integrata,,1860078184,OB,UCB,Close,Close,
381,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
386,143_4551430295_Integrata,,1860078171,OB,UCB,Close,Close,
393,13_4551430295_Integrata,,1860078165,OB,UCB,Close,Close,
445,22_4551430295_Integrata,,1860078174,OB,UCB,Close,Close,
457,27_4551430295_Integrata,,1860078180,OB,UCB,Close,Close,
467,214_4551430295_Integrata,,1860077957,OB,UCB,Close,Close,
472,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
473,202_4551430295_Integrata,,1860077952,OB,UCB,Close,Close,
481,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
482,199_4551430295_Integrata,,1860078066,OB,UCB,Close,Close,
488,203_4551430295_Integrata,,1860078073,OB,UCB,Close,Close,
497,87_4551430295_Integrata,,1860078034,OB,UCB,Close,Close,
504,84_4551430295_Integrata,,1860078040,OB,UCB,Close,Close,
514,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
518,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
555,2_4551450053_Integrata,,1860095129,OB,UCB,Close,Close,
560,2_4551450020_Integrata,,1860084480,OB,UCB,Close,Close,
575,248_4551430295_Integrata,,1860078162,OB,UCB,Close,Close,
584,53_4551430295_Integrata,,1860078157,OB,UCB,Close,Close,
591,56_4551430295_Integrata,,1860078168,OB,UCB,Close,Close,
600,52_4551430295_Integrata,,1860078175,OB,UCB,Close,Close,
602,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,
607,75_4551430295_Integrata,,1860078002,OB,UCB,Close,Close,
614,85_4551430295_Integrata,,1860078008,OB,UCB,Close,Close,
618,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,
620,194_4551430295_Integrata,,1860078010,OB,UCB,Close,Close,
629,76_4551430295_Integrata,,1860078003,OB,UCB,Close,Close,
654,6_4551450020_Integrata,,1860084487,OB,UCB,Close,Close,
658,6_4551450053_Integrata,,1860095137,OB,UCB,Close,Close,
671,5_4551450020_Integrata,,1860084486,OB,UCB,Close,Close,
673,5_4551450053_Integrata,,1860095135,OB,UCB,Close,Close,
684,7_4551430295_Integrata,,1860078177,OB,UCB,Close,Close,
690,35_4551430295_Integrata,,1860078182,OB,UCB,Close,Close,
692,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
696,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
697,33_4551430295_Integrata,,1860078188,OB,UCB,Close,Close,
704,147_4551430295_Integrata,,1860078185,OB,UCB,Close,Close,
712,3_4551430295_Integrata,,1860078166,OB,UCB,Close,Close,
719,28_4551430295_Integrata,,1860078172,OB,UCB,Close,Close,
726,236_4551430295_Integrata,,1860078115,OB,UCB,Close,Close,
733,239_4551430295_Integrata,,1860078116,OB,UCB,Close,Close,
740,82_4551430295_Integrata,,1860078024,OB,UCB,Close,Close,
743,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,
750,237_4551430295_Integrata,,1860078031,OB,UCB,Close,Close,
751,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,
755,71_4551430295_Integrata,,1860077986,OB,UCB,Close,Close,
756,153_4551426010_Integrata,,1859876059,OB,UCB,Close,Close,
759,7_4551450020_Integrata,,1860084488,OB,UCB,Close,Close,
760,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,
763,7_4551450053_Integrata,,1860095140,OB,UCB,Close,Close,
765,151_4551426010_Integrata,,1859876066,OB,UCB,Close,Close,
766,182_4551430295_Integrata,,1860077995,OB,UCB,Close,Close,
768,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,
769,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,
774,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,
775,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,
