,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
6729,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
6740,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
6751,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
7013,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
8271,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
8279,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
8286,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
8722,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
8728,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
8743,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
8747,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
9702,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
9708,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
12336,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
12345,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
15954,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
