,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,"[None, '62_2491274648_Integrata', '61_2491274648_Integrata', '64_2491274648_Integrata']","['84_2491286362_Goldman Sachs', None, None, None]","[1849496498, 1875910374, 1875910368, 1875910380]","['OB', 'SDB', 'SDB', 'SDB']",UMR,UMR,match,match,Goldman Sachs
1,"['343_2491030953_Integrata', '275_2491023313_Integrata', None, None, None, None]","[None, None, '341_2491023313_Goldman Sachs', '397_2491023313_Goldman Sachs', '245_2491023313_Goldman Sachs', '444_2491021452_Goldman Sachs']","[1510378752, 1499783901, 1499784827, 1499784887, 1499784713, 1497292331]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
2,"['93_2491025841_Integrata', '344_2491030953_Integrata', '522_2491088629_Integrata', '523_2491088629_Integrata', None, None, None]","[None, None, None, None, '431_2491025841_Goldman Sachs', '287_2491025841_Goldman Sachs', '381_2491025841_Goldman Sachs']","[1503129548, 1510378737, 1586388219, 1586388190, 1503129803, 1503129618, 1503129856]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
3,"[None, None, None, '145_2491359723_Integrata', None, None, None]","['201_2491365409_Goldman Sachs', '200_2491365409_Goldman Sachs', '199_2491365409_Goldman Sachs', None, '211_2491365409_Goldman Sachs', '210_2491365409_Goldman Sachs', '212_2491365409_Goldman Sachs']","[1958129666, 1958129661, 1958129651, 1949708569, 1958130423, 1958130418, 1958130427]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
4,"[None, None, '194_2491440494_Integrata', None, None]","['418_2491441858_Goldman Sachs', '417_2491441858_Goldman Sachs', None, '53_2491443689_Goldman Sachs', '54_2491443689_Goldman Sachs']","[2056508587, 2056508580, 2054587879, 2058661505, 2058661509]","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
5,"[None, '85_2491249590_Integrata', None]","['67_2491249590_Goldman Sachs', None, '69_2491249590_Goldman Sachs']","[1801894145, 1801894224, 1801894281]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
6,"['99_2491340660_Integrata', None, None, None]","[None, '74_2491342567_Goldman Sachs', '41_2491342567_Goldman Sachs', '60_2491342567_Goldman Sachs']","[1922311023, 1924926809, 1924926756, 1924926763]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
7,"['131_2491202960_Integrata', '132_2491202960_Integrata', None, None]","[None, None, '983_2491207219_Goldman Sachs', '982_2491207219_Goldman Sachs']","[1737674761, 1737674792, 1743708063, 1743708047]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
8,"['228_2491163203_Integrata', None, None]","[None, '589_2491165094_Goldman Sachs', '145_2491160589_Goldman Sachs']","[1686099622, 1688470097, 1682494247]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
9,"['9_2491367329_Integrata', '56_2491365409_Integrata', None, None, None]","[None, None, '117_2491369447_Goldman Sachs', '115_2491369447_Goldman Sachs', '75_2491365409_Goldman Sachs']","[1960539461, 1958129671, 1963974444, 1963974432, 1958130343]","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
10,"['3_2491407368_Integrata', None, None, None]","[None, '356_2491409287_Goldman Sachs', '186_2491405384_Goldman Sachs', '355_2491409287_Goldman Sachs']","[2013013525, 2015755230, 2010714933, 2015755224]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
11,"['4_2491407368_Integrata', None, None]","[None, '187_2491405384_Goldman Sachs', '359_2491409287_Goldman Sachs']","[2013013528, 2010714937, 2015755248]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
12,"['51_2491367329_Integrata', None, None]","[None, '78_2491363535_Goldman Sachs', '587_2491367329_Goldman Sachs']","[1960539544, 1955674254, 1960540081]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
13,"['33_2491407368_Integrata', None, None, None]","[None, '632_2491409287_Goldman Sachs', '631_2491409287_Goldman Sachs', '246_2491405384_Goldman Sachs']","[2013013467, 2015755636, 2015755689, 2010715038]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
