,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
990,,74_2491430315_Barclays,1860081157,OB,UCB,Close,Close,,Barclays
992,,67_2491450112_Barclays,1860134580,OB,UCB,Close,Close,,Barclays
994,,67_2491430319_Barclays,1860081632,OB,UCB,Close,Close,,Barclays
996,,76_2491430067_Barclays,1859905396,OB,UCB,Close,Close,,Barclays
999,,76_2491430053_Barclays,1859897354,OB,UCB,Close,Close,,Barclays
1006,,70_2491430319_Barclays,1860081655,OB,UCB,Close,Close,,Barclays
1009,,70_2491450112_Barclays,1860134578,OB,UCB,Close,Close,,Barclays
1014,,74_2491400083_Barclays,1859773012,OB,UCB,Close,Close,,Barclays
1018,,80_2491430317_Barclays,1860081380,OB,UCB,Close,Close,,Barclays
1021,,80_2491430086_Barclays,1859922772,OB,UCB,Close,Close,,Barclays
1025,,97_2491430289_Barclays,1860076092,OB,UCB,Close,Close,,Barclays
1029,,94_2491430314_Barclays,1860081085,OB,UCB,Close,Close,,Barclays
1032,,77_2491400031_Barclays,1859744725,OB,UCB,Close,Close,,Barclays
1050,,84_2491430317_Barclays,1860081442,OB,UCB,Close,Close,,Barclays
1054,,89_2491450151_Barclays,1860150750,OB,UCB,Close,Close,,Barclays
1056,,81_2491430317_Barclays,1860081399,OB,UCB,Close,Close,,Barclays
1060,,76_2491430086_Barclays,1859922779,OB,UCB,Close,Close,,Barclays
1063,,69_2491430315_Barclays,1860081178,OB,UCB,Close,Close,,Barclays
1067,,77_2491400083_Barclays,1859772957,OB,UCB,Close,Close,,Barclays
1070,,88_2491430086_Barclays,1859922761,OB,UCB,Close,Close,,Barclays
1084,,87_2491450151_Barclays,1860150805,OB,UCB,Close,Close,,Barclays
1097,,68_2491426018_Barclays,1859877556,OB,UCB,Close,Close,,Barclays
1099,,85_2491430289_Barclays,1860076144,OB,UCB,Close,Close,,Barclays
1110,,70_2491430318_Barclays,1860081544,OB,UCB,Close,Close,,Barclays
1113,,75_2491430053_Barclays,1859897344,OB,UCB,Close,Close,,Barclays
1117,,75_2491430067_Barclays,1859905406,OB,UCB,Close,Close,,Barclays
1120,,68_2491400083_Barclays,1859772994,OB,UCB,Close,Close,,Barclays
1124,,71_2491430317_Barclays,1860081384,OB,UCB,Close,Close,,Barclays
1135,,84_2491430086_Barclays,1859922832,OB,UCB,Close,Close,,Barclays
1139,,82_2491430086_Barclays,1859922826,OB,UCB,Close,Close,,Barclays
1142,,68_2491430319_Barclays,1860081641,OB,UCB,Close,Close,,Barclays
1146,,68_2491450112_Barclays,1860134592,OB,UCB,Close,Close,,Barclays
1150,,86_2491430086_Barclays,1859922851,OB,UCB,Close,Close,,Barclays
1153,,93_2491430318_Barclays,1860081589,OB,UCB,Close,Close,,Barclays
1156,,73_2491426018_Barclays,1859877568,OB,UCB,Close,Close,,Barclays
1159,,70_2491430315_Barclays,1860081197,OB,UCB,Close,Close,,Barclays
1167,,72_2491430317_Barclays,1860081403,OB,UCB,Close,Close,,Barclays
1170,,75_2491430315_Barclays,1860081164,OB,UCB,Close,Close,,Barclays
1174,,71_2491430067_Barclays,1859905426,OB,UCB,Close,Close,,Barclays
1177,,71_2491430053_Barclays,1859897330,OB,UCB,Close,Close,,Barclays
1181,,82_2491430317_Barclays,1860081426,OB,UCB,Close,Close,,Barclays
1189,,100_2491430314_Barclays,1860081090,OB,UCB,Close,Close,,Barclays
1192,,85_2491450151_Barclays,1860150774,OB,UCB,Close,Close,,Barclays
1196,,70_2491430053_Barclays,1859897376,OB,UCB,Close,Close,,Barclays
1199,,70_2491430067_Barclays,1859905401,OB,UCB,Close,Close,,Barclays
1202,,70_2491430086_Barclays,1859922813,OB,UCB,Close,Close,,Barclays
1206,,100_2491430289_Barclays,1860076114,OB,UCB,Close,Close,,Barclays
1215,,83_2491430317_Barclays,1860081434,OB,UCB,Close,Close,,Barclays
1219,,67_2491400083_Barclays,1859772982,OB,UCB,Close,Close,,Barclays
1229,,91_2491430318_Barclays,1860081563,OB,UCB,Close,Close,,Barclays
1232,,82_2491430315_Barclays,1860081190,OB,UCB,Close,Close,,Barclays
1236,,91_2491450151_Barclays,1860150798,OB,UCB,Close,Close,,Barclays
1243,,73_2491430315_Barclays,1860081141,OB,UCB,Close,Close,,Barclays
1248,,70_2491400083_Barclays,1859772969,OB,UCB,Close,Close,,Barclays
1251,,69_2491430086_Barclays,1859922771,OB,UCB,Close,Close,,Barclays
1253,,98_2491430289_Barclays,1860076101,OB,UCB,Close,Close,,Barclays
1256,,71_2491430086_Barclays,1859922819,OB,UCB,Close,Close,,Barclays
1267,,78_2491430315_Barclays,1860081171,OB,UCB,Close,Close,,Barclays
1271,,85_2491430086_Barclays,1859922781,OB,UCB,Close,Close,,Barclays
1275,,73_2491450151_Barclays,1860150756,OB,UCB,Close,Close,,Barclays
1283,,76_2491400031_Barclays,1859744700,OB,UCB,Close,Close,,Barclays
1290,,82_2491430289_Barclays,1860076086,OB,UCB,Close,Close,,Barclays
1293,,78_2491400083_Barclays,1859772973,OB,UCB,Close,Close,,Barclays
1296,,74_2491430317_Barclays,1860081421,OB,UCB,Close,Close,,Barclays
1303,,81_2491450151_Barclays,1860150782,OB,UCB,Close,Close,,Barclays
1306,,92_2491430318_Barclays,1860081580,OB,UCB,Close,Close,,Barclays
1369,,81_2491430086_Barclays,1859922806,OB,UCB,Close,Close,,Barclays
1371,,83_2491430086_Barclays,1859922799,OB,UCB,Close,Close,,Barclays
1378,,75_2491400083_Barclays,1859772932,OB,UCB,Close,Close,,Barclays
1379,,86_2491450151_Barclays,1860150789,OB,UCB,Close,Close,,Barclays
1380,,76_2491400083_Barclays,1859772986,OB,UCB,Close,Close,,Barclays
1382,,72_2491400083_Barclays,1859772997,OB,UCB,Close,Close,,Barclays
1384,,71_2491400083_Barclays,1859772931,OB,UCB,Close,Close,,Barclays
1385,,103_2491430314_Barclays,1860081091,OB,UCB,Close,Close,,Barclays
1387,,71_2491430318_Barclays,1860081520,OB,UCB,Close,Close,,Barclays
1393,,79_2491430317_Barclays,1860081394,OB,UCB,Close,Close,,Barclays
1395,,93_2491430314_Barclays,1860081061,OB,UCB,Close,Close,,Barclays
1397,,90_2491450151_Barclays,1860150761,OB,UCB,Close,Close,,Barclays
1399,,79_2491430315_Barclays,1860081184,OB,UCB,Close,Close,,Barclays
1401,,71_2491450151_Barclays,1860150748,OB,UCB,Close,Close,,Barclays
1403,,88_2491450151_Barclays,1860150813,OB,UCB,Close,Close,,Barclays
1405,,71_2491400031_Barclays,1859744747,OB,UCB,Close,Close,,Barclays
1407,,72_2491430086_Barclays,1859922844,OB,UCB,Close,Close,,Barclays
1409,,89_2491430318_Barclays,1860081572,OB,UCB,Close,Close,,Barclays
1412,,69_2491450112_Barclays,1860134604,OB,UCB,Close,Close,,Barclays
1413,,69_2491430319_Barclays,1860081650,OB,UCB,Close,Close,,Barclays
1414,,99_2491430289_Barclays,1860076108,OB,UCB,Close,Close,,Barclays
1415,,78_2491430067_Barclays,1859905418,OB,UCB,Close,Close,,Barclays
1416,,78_2491430053_Barclays,1859897363,OB,UCB,Close,Close,,Barclays
1417,,75_2491430086_Barclays,1859922758,OB,UCB,Close,Close,,Barclays
1421,,77_2491430067_Barclays,1859905405,OB,UCB,Close,Close,,Barclays
1422,,77_2491430053_Barclays,1859897356,OB,UCB,Close,Close,,Barclays
1425,,72_2491426018_Barclays,1859877603,OB,UCB,Close,Close,,Barclays
1426,,83_2491450151_Barclays,1860150821,OB,UCB,Close,Close,,Barclays
1427,,69_2491426018_Barclays,1859877560,OB,UCB,Close,Close,,Barclays
1428,,79_2491450151_Barclays,1860150765,OB,UCB,Close,Close,,Barclays
1429,,69_2491400083_Barclays,1859773003,OB,UCB,Close,Close,,Barclays
1430,,70_2491400031_Barclays,1859744710,OB,UCB,Close,Close,,Barclays
1432,,73_2491430317_Barclays,1860081388,OB,UCB,Close,Close,,Barclays
1714,,83_2491450190_Barclays,1860153395,OB,UCB,Close,Close,,Barclays
1726,,86_2491450190_Barclays,1860153402,OB,UCB,Close,Close,,Barclays
1748,,73_2491400083_Barclays,1859772987,OB,UCB,Close,Close,,Barclays
