,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
34736,48_249875540_Integrata,1036_249875540_Goldman Sachs,1304831108,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34737,58_2491005010_Integrata,86_2491005010_Goldman Sachs,1476336284,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
34739,55_2491073283_Integrata,353_2491073283_Goldman Sachs,1566838545,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34741,25_249590005_Integrata,178_249604809_Goldman Sachs,908540491,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
34742,64_249992456_Integrata,342_249989678_Goldman Sachs,1459096928,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Repo proceeds between Integrata and GS .,Goldman Sachs 
34749,8_249426965_Integrata,2_249426965_Goldman Sachs,615162376,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds booked between Integrata and GS,Goldman Sachs 
34750,181_249980272_Integrata,123_249810117_Goldman Sachs,1444251772,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds booked between Integrata and GS,Goldman Sachs 
34759,36_249854880_Integrata,43_2491065646_Goldman Sachs,1631424067,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34760,266_249995841_Integrata,117_249993473_Goldman Sachs,1463486162,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34761,67_2491407368_Integrata,344_2491405384_Goldman Sachs,2070785872,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for the SD of 06/25/2021.,Goldman Sachs 
34762,100_249709610_Integrata,175_249709610_Goldman Sachs,1086056699,UMB,UMB,UMB_Carry_Forward,UMB,Difference in net amount is due to trade proceeds booked between Integrata and GS,Goldman Sachs 
34768,231_249717599_Integrata,375_249758797_Goldman Sachs,1152158616,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
34769,592_2491082849_Integrata,403_2491081031_Goldman Sachs,1631334771,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34770,"135_2491353896_Integrata,136_2491353896_Integrata,134_2491353896_Integrata,133_2491353896_Integrata","54_2491353896_Goldman Sachs,65_2491353896_Goldman Sachs,64_2491353896_Goldman Sachs,38_2491353896_Goldman Sachs",1942038586,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for SD 05/17/2021,Goldman Sachs 
34771,56_249926614_Integrata,311_2491081031_Goldman Sachs,1631349999,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34776,"41_2491369447_Integrata,43_2491369447_Integrata,3_2491369447_Integrata","22_2491369447_Goldman Sachs,34_2491369447_Goldman Sachs,13_2491369447_Goldman Sachs,31_2491369447_Goldman Sachs,19_2491369447_Goldman Sachs,10_2491369447_Goldman Sachs",1964560725,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for SD 05/13/2021,Goldman Sachs 
34777,"125_2491225447_Integrata,124_2491225447_Integrata","103_2491225447_Goldman Sachs,100_2491225447_Goldman Sachs",1770551610,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34778,"140_2491395817_Integrata,172_2491402504_Integrata","295_2491403587_Goldman Sachs,172_2491397697_Goldman Sachs,297_2491403587_Goldman Sachs,173_2491397697_Goldman Sachs,296_2491403587_Goldman Sachs,294_2491403587_Goldman Sachs",2029842776,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS.,Goldman Sachs 
34779,69_2491310776_Integrata,"44_2491310776_Goldman Sachs,43_2491310776_Goldman Sachs,36_2491310776_Goldman Sachs,25_2491310776_Goldman Sachs",1880969675,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for SD 04/14/2021,Goldman Sachs 
34785,11_249963681_Integrata,456_249963681_Goldman Sachs,1422656049,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between Integrata  and GS,Goldman Sachs 
34786,19_249511750_Integrata,67_249511750_Goldman Sachs,752711643,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34787,"64_2491281247_Integrata,63_2491281247_Integrata,75_2491284408_Integrata,74_2491284408_Integrata,62_2491281247_Integrata","170_2491281247_Goldman Sachs,218_2491281247_Goldman Sachs,976_2491284408_Goldman Sachs",1848246960,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34788,16_249652409_Integrata,34_249652409_Goldman Sachs,992890231,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34793,138_249613665_Integrata,177_249646121_Goldman Sachs,979823790,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds booked between Integrata and GS,Goldman Sachs 
34794,156_249439025_Integrata,16_249400324_Goldman Sachs,632486690,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34795,"71_2491306965_Integrata,72_2491306965_Integrata",118_2491325538_Goldman Sachs,1900794726,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for the SD of 04/14/2021,Goldman Sachs 
34796,82_2491204200_Integrata,"275_2491204200_Goldman Sachs,274_2491204200_Goldman Sachs,273_2491204200_Goldman Sachs,106_2491207219_Goldman Sachs",1746287663,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between integrata and GS,Goldman Sachs 
34802,"11_2491382550_Integrata,69_2491340660_Integrata",89_2491340660_Goldman Sachs,1982512438,UMB,UMB,UMB_Carry_Forward,UMB,Difference  in Trade proceeds between Integrata and GS for the SD of 05/10/2021,Goldman Sachs 
34803,129_2491402504_Integrata,"597_2491402504_Goldman Sachs,596_2491402504_Goldman Sachs",2006996669,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and GS for SD 06/23/2021,Goldman Sachs 
