,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526
1,,71_2491489644_Barclays,2120870088,OB,UCB,Close,Close,,Barclays,2120870088
2,,70_2491489644_Barclays,2120870099,OB,UCB,Close,Close,,Barclays,2120870099
3,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550
4,,69_2491489644_Barclays,2120870092,OB,UCB,Close,Close,,Barclays,2120870092
5,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927
6,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969
7,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662
8,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915
9,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921
10,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661
11,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560
12,,68_2491489644_Barclays,2120870084,OB,UCB,Close,Close,,Barclays,2120870084
13,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895
14,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902
15,,72_2491489644_Barclays,2120870101,OB,UCB,Close,Close,,Barclays,2120870101
16,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934
17,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538
18,,67_2491489644_Barclays,2120870106,OB,UCB,Close,Close,,Barclays,2120870106
19,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956
20,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays,1682323939
21,,80_2491336931_Barclays,1917125012,OB,UCB,Close,Close,,Barclays,1917125012
22,,90_2491196371_Barclays,1729609906,OB,UCB,Close,Close,,Barclays,1729609906
23,,74_2491376214_Barclays,1973816933,OB,UCB,Close,Close,,Barclays,1973816933
24,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays,1868554993
25,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays,1729609912
26,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays,2015753295
27,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays,1729609894
28,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays,1691298567
29,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181
30,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays,1737094205
31,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays,1682323910
32,,85_249897582_Barclays,1334014231,OB,UCB,Close,Close,,Barclays,1334014231
33,,92_2491125075_Barclays,1634756928,OB,UCB,Close,Close,,Barclays,1634756928
34,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays,1691298560
35,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays,1917125021
36,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays,1334014237
37,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179
38,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays,1917124972
39,,110_2491125075_Barclays,1634756955,OB,UCB,Close,Close,,Barclays,1634756955
40,,77_2491434070_Barclays,2046965576,OB,UCB,Close,Close,,Barclays,2046965576
41,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays,1701438160
42,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138
43,,74_2491489644_Barclays,2120870107,OB,UCB,Close,Close,,Barclays,2120870107
44,,76_2491376214_Barclays,1973816947,OB,UCB,Close,Close,,Barclays,1973816947
45,,103_2491160587_Barclays,1682323911,OB,UCB,Close,Close,,Barclays,1682323911
46,,75_2491489644_Barclays,2120870112,OB,UCB,Close,Close,,Barclays,2120870112
47,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays,1334014257
48,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays,2020912997
49,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays,1709502525
50,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays,1634756941
51,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays,1890090497
52,,93_2491125075_Barclays,1634756949,OB,UCB,Close,Close,,Barclays,1634756949
53,,109_2491125075_Barclays,1634756935,OB,UCB,Close,Close,,Barclays,1634756935
54,,68_2491409286_Barclays,2015753289,OB,UCB,Close,Close,,Barclays,2015753289
55,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays,1334014148
56,,73_2491489644_Barclays,2120870094,OB,UCB,Close,Close,,Barclays,2120870094
