,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
1710,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
4424,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
5708,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
5724,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
5950,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
6884,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
6887,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
7273,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
7392,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
7497,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
7584,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
7806,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
8030,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
8208,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
13370,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
14793,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
