,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
2605,12_2491291956_Integrata,,1856456975,OB,UCB,Close,Close,,UBS
2607,9_249423409_Integrata,,609276089,OB,UCB,Close,Close,,UBS
2622,6_2491265028_Integrata,,1821295288,OB,UCB,Close,Close,,UBS
2631,113_2491334289_Integrata,,1911736989,OB,UCB,Close,Close,,UBS
2672,136_249423409_Integrata,,609276134,OB,UCB,Close,Close,,UBS
2673,14_2491291956_Integrata,,1856456978,OB,UCB,Close,Close,,UBS
2674,8_2491299117_Integrata,,1866144962,OB,UCB,Close,Close,,UBS
2675,157_2491291956_Integrata,,1856457005,OB,UCB,Close,Close,,UBS
2676,17_2491415855_Integrata,,2024031958,OB,UCB,Close,Close,,UBS
3613,12_2491376213_Integrata,,1973816336,OB,UCB,Close,Close,,UBS
3706,73_249939930_Integrata,,1391037431,OB,UCB,Close,Close,,UBS
3783,7_2491334289_Integrata,,1911736962,OB,UCB,Close,Close,,UBS
3784,114_2491374410_Integrata,,1971118095,OB,UCB,Close,Close,,UBS
3785,8_2491415855_Integrata,,2024031949,OB,UCB,Close,Close,,UBS
4152,105_2491247640_Integrata,,1799286258,OB,UCB,Close,Close,,UBS
4167,4_2491305159_Integrata,,1873466204,OB,UCB,Close,Close,,UBS
4282,128_2491415855_Integrata,,2024031959,OB,UCB,Close,Close,,UBS
4304,6_2491334289_Integrata,,1911736959,OB,UCB,Close,Close,,UBS
4305,38_2491374410_Integrata,,1971118084,OB,UCB,Close,Close,,UBS
4306,36_2491415855_Integrata,,2024031964,OB,UCB,Close,Close,,UBS
4307,11_2491334289_Integrata,,1911736971,OB,UCB,Close,Close,,UBS
5176,53_2491291956_Integrata,,1856456982,OB,UCB,Close,Close,,UBS
5206,37_2491247640_Integrata,,1799286244,OB,UCB,Close,Close,,UBS
5288,245_2491247640_Integrata,,1799286271,OB,UCB,Close,Close,,UBS
5289,155_2491291956_Integrata,,1856457001,OB,UCB,Close,Close,,UBS
5290,130_2491415855_Integrata,,2024031948,OB,UCB,Close,Close,,UBS
5291,41_249726586_Integrata,,1107408334,OB,UCB,Close,Close,,UBS
5292,11_2491336929_Integrata,,1917135335,OB,UCB,Close,Close,,UBS
5293,112_2491334289_Integrata,,1911736987,OB,UCB,Close,Close,,UBS
5294,10_2491415855_Integrata,,2024031953,OB,UCB,Close,Close,,UBS
